"","LibID","Library","SECTION","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl/RECLL","TOTAL #","PERCENT","MONTH","YEAR","CATEGORY","SUBCATEGORY"
"17642","BV","Bridgeview Public Library","jl",35,51,16,0,0,102,,"July",2013,"JUVENILE","JUV FOREIGN LANG"
"17643","BV","Bridgeview Public Library","a",749,830,132,55,0,1766,,"July",2013,"ADULT","ADULT"
"17644","BV","Bridgeview Public Library","jm",4,5,0,3,0,12,,"July",2013,"JUVENILE","JUV PERIODICALS"
"17645","BW","Bellwood Public Library","jn",11,14,1,0,0,26,,"July",2013,"JUVENILE","JUVENILE NEW"
"17646","BW","Bellwood Public Library","an",1126,1132,155,47,0,2460,,"July",2013,"ADULT","ADULT NEW"
"17647","BW","Bellwood Public Library","j",1927,2060,188,17,0,4192,,"July",2013,"JUVENILE","JUVENILE"
"17648","BW","Bellwood Public Library","ad",4,2,0,0,0,6,,"July",2013,"ADULT","ADULT DISPLAY"
"17649","BW","Bellwood Public Library","total",3076,2928,578,65,0,6647,,"July",2013,"TOTAL","TOTAL"
"17650","BW","Bellwood Public Library","jd",1,0,0,0,0,1,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17651","BY","Berwyn Public Library","j",8484,9210,1173,30,0,18897,,"July",2013,"JUVENILE","JUVENILE"
"17652","BY","Berwyn Public Library","total",17987,18049,2851,544,5,39436,,"July",2013,"TOTAL","TOTAL"
"17653","BY","Berwyn Public Library","il",19,18,8,22,0,67,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17654","BY","Berwyn Public Library","jn",274,210,30,2,0,516,,"July",2013,"JUVENILE","JUVENILE NEW"
"17655","BY","Berwyn Public Library","ad",53,33,10,1,0,97,,"July",2013,"ADULT","ADULT DISPLAY"
"17656","BY","Berwyn Public Library","an",2479,2447,376,122,1,5425,,"July",2013,"ADULT","ADULT NEW"
"17657","BZ","Brookfield Zoo -- Library","total",27,19,19,2,0,67,,"July",2013,"TOTAL","TOTAL"
"17658","BZ","Brookfield Zoo -- Library","v",0,0,1,0,0,1,,"July",2013,"ADULT","AUDIO VISUAL"
"17659","BZ","Brookfield Zoo -- Library","b",0,1,1,0,0,2,,"July",2013,"ADULT","ADULT BIOGRAPHY"
"17660","CA","Calumet Park Public Library","j",88,80,10,1,0,179,,"July",2013,"JUVENILE","JUVENILE"
"17661","CA","Calumet Park Public Library","total",932,930,399,9,0,2270,,"July",2013,"TOTAL","TOTAL"
"17662","CC","Calumet City Public Library","an",513,495,7,2,0,1017,,"July",2013,"ADULT","ADULT NEW"
"17663","CC","Calumet City Public Library","j",3775,3908,642,32,0,8357,,"July",2013,"JUVENILE","JUVENILE"
"17664","CC","Calumet City Public Library","il",12,14,11,0,0,37,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17665","CC","Calumet City Public Library","jn",24,29,0,0,0,53,,"July",2013,"JUVENILE","JUVENILE NEW"
"17666","CC","Calumet City Public Library","total",7242,7080,2102,247,0,16671,,"July",2013,"TOTAL","TOTAL"
"17667","CH","Chicago Heights Public Library","an",569,549,136,6,0,1260,,"July",2013,"ADULT","ADULT NEW"
"17668","CH","Chicago Heights Public Library","j",3074,3388,438,13,0,6913,,"July",2013,"JUVENILE","JUVENILE"
"17669","CH","Chicago Heights Public Library","total",1847,1986,666,92,1,4592,,"July",2013,"TOTAL","TOTAL"
"17670","CH","Chicago Heights Public Library","y",130,120,25,4,0,279,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17671","CI","Cicero Public Library","j",14777,15375,1457,46,0,31655,,"July",2013,"JUVENILE","JUVENILE"
"17672","CI","Cicero Public Library","total",9865,9780,1649,148,0,21442,,"July",2013,"TOTAL","TOTAL"
"17673","CI","Cicero Public Library","ad",0,2,0,0,0,2,,"July",2013,"ADULT","ADULT DISPLAY"
"17674","CI","Cicero Public Library","jd",1,1,0,0,0,2,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17675","CI","Cicero Public Library","an",298,286,94,4,0,682,,"July",2013,"ADULT","ADULT NEW"
"17676","CI","Cicero Public Library","il",52,47,13,83,0,195,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17677","CN","Clarendon Hills Public Library","a",182,152,4,0,0,338,,"July",2013,"ADULT","ADULT"
"17678","CN","Clarendon Hills Public Library","j",3875,3964,491,13,0,8343,,"July",2013,"JUVENILE","JUVENILE"
"17679","CN","Clarendon Hills Public Library","total",2464,2447,472,11,1,5395,,"July",2013,"TOTAL","TOTAL"
"17680","CN","Clarendon Hills Public Library","j",200,225,0,0,0,425,,"July",2013,"JUVENILE","JUVENILE"
"17681","CN","Clarendon Hills Public Library","il",13,17,2,0,0,32,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17682","CN","Clarendon Hills Public Library","a",1277,1278,156,19,1,2731,,"July",2013,"ADULT","ADULT"
"17683","CN","Clarendon Hills Public Library","j",442,483,49,0,0,974,,"July",2013,"JUVENILE","JUVENILE"
"17684","CR","Chicago Ridge Public Library","total",5537,5526,1276,147,0,12486,,"July",2013,"TOTAL","TOTAL"
"17685","CR","Chicago Ridge Public Library","j",162,158,29,9,0,358,,"July",2013,"JUVENILE","JUVENILE"
"17686","CR","Chicago Ridge Public Library","y",411,425,131,8,0,975,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17687","CR","Chicago Ridge Public Library","y",17,15,3,0,0,35,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17688","CR","Chicago Ridge Public Library","il",26,29,4,28,0,87,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17689","CR","Chicago Ridge Public Library","j",5159,5689,1082,23,0,11953,,"July",2013,"JUVENILE","JUVENILE"
"17690","CR","Chicago Ridge Public Library","a",3518,3466,449,178,1,7612,,"July",2013,"ADULT","ADULT"
"17691","CT","Crete Public Library District","jn",118,152,40,0,0,310,,"July",2013,"JUVENILE","JUVENILE NEW"
"17692","CT","Crete Public Library District","an",1683,1618,406,33,0,3740,,"July",2013,"ADULT","ADULT NEW"
"17693","CT","Crete Public Library District","j",7321,8180,2132,49,0,17682,,"July",2013,"JUVENILE","JUVENILE"
"17694","CT","Crete Public Library District","il",22,15,6,22,0,65,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17695","CT","Crete Public Library District","ad",9,10,3,0,0,22,,"July",2013,"ADULT","ADULT DISPLAY"
"17696","CT","Crete Public Library District","total",4320,4223,1507,69,1,10120,,"July",2013,"TOTAL","TOTAL"
"17697","CW","Crestwood Public Library District","il",1,1,1,0,0,3,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17698","CW","Crestwood Public Library District","j",2254,2282,392,9,0,4937,,"July",2013,"JUVENILE","JUVENILE"
"17699","CW","Crestwood Public Library District","total",2335,2362,480,24,0,5201,,"July",2013,"TOTAL","TOTAL"
"17700","CW","Crestwood Public Library District","a",226,216,52,0,0,494,,"July",2013,"ADULT","ADULT"
"17701","DG","Downers Grove Public Library","total",40785,39728,5534,932,6,86985,,"July",2013,"TOTAL","TOTAL"
"17702","DG","Downers Grove Public Library","il",152,185,128,137,0,602,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17703","DG","Downers Grove Public Library","ad",4,1,0,0,0,5,,"July",2013,"ADULT","ADULT DISPLAY"
"17704","DG","Downers Grove Public Library","j",36735,37212,3460,119,1,77527,,"July",2013,"JUVENILE","JUVENILE"
"17705","DG","Downers Grove Public Library","yn",321,334,69,1,0,725,,"July",2013,"YOUNG ADULT","YOUNG ADULT NEW"
"17706","DG","Downers Grove Public Library","an",6431,6451,996,49,0,13927,,"July",2013,"ADULT","ADULT NEW"
"17707","DO","Dolton Public Library District","f",674,713,249,3,0,1639,,"July",2013,"FICTION","FICTION"
"17708","DO","Dolton Public Library District","il",0,1,0,0,0,1,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17709","DO","Dolton Public Library District","an",241,262,35,16,0,554,,"July",2013,"ADULT","ADULT NEW"
"17710","DO","Dolton Public Library District","pw",3,3,0,0,0,6,,"July",2013,"ADULT","ADULT WESTERN"
"17711","DO","Dolton Public Library District","jn",10,12,1,2,0,25,,"July",2013,"JUVENILE","JUVENILE NEW"
"17712","DO","Dolton Public Library District","pl",54,40,17,0,0,111,,"July",2013,"ADULT","ADULT LOVE STORY"
"17713","DO","Dolton Public Library District","total",1926,1844,598,51,0,4419,,"July",2013,"TOTAL","TOTAL"
"17714","DO","Dolton Public Library District","j",1331,1294,249,7,0,2881,,"July",2013,"JUVENILE","JUVENILE"
"17715","EP","Elmwood Park Public Library","il",42,41,0,46,0,129,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17716","EP","Elmwood Park Public Library","t",145,126,31,3,0,305,,"July",2013,"LARGE TYPE","LARGE TYPE"
"17717","EP","Elmwood Park Public Library","l",194,180,32,2,0,408,,"July",2013,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"17718","EP","Elmwood Park Public Library","v",4667,4569,308,237,0,9781,,"July",2013,"ADULT","AUDIO VISUAL"
"17719","EP","Elmwood Park Public Library","jv",2142,2111,274,41,0,4568,,"July",2013,"JUVENILE","JUVENILE VIDEO"
"17720","EP","Elmwood Park Public Library","js",21,31,2,1,0,55,,"July",2013,"PARENT TEACHER","PARENT TEACHER"
"17721","EP","Elmwood Park Public Library","je",2606,2756,428,2,0,5792,,"July",2013,"JUVENILE","JUV PICTURE BOOKS"
"17722","EP","Elmwood Park Public Library","jl",58,67,13,2,0,140,,"July",2013,"JUVENILE","JUV FOREIGN LANG"
"17723","EP","Elmwood Park Public Library","r",6,4,1,0,0,11,,"July",2013,"RESERVE","RESERVE"
"17724","EP","Elmwood Park Public Library","m",145,166,21,5,0,337,,"July",2013,"PERIODICALS","PERIODICALS"
"17725","EP","Elmwood Park Public Library","jm",47,49,6,0,0,102,,"July",2013,"JUVENILE","JUV PERIODICALS"
"17726","EP","Elmwood Park Public Library","jb",71,69,6,0,0,146,,"July",2013,"JUVENILE","JUV BIOGRAPHY"
"17727","EP","Elmwood Park Public Library","b",96,94,30,2,0,222,,"July",2013,"ADULT","ADULT BIOGRAPHY"
"17728","EP","Elmwood Park Public Library","j",3125,3380,617,17,0,7139,,"July",2013,"JUVENILE","JUVENILE"
"17729","EP","Elmwood Park Public Library","total",3366,3148,1067,69,0,7650,,"July",2013,"TOTAL","TOTAL"
"17730","EP","Elmwood Park Public Library","yv",475,467,119,78,0,1139,,"July",2013,"YOUNG ADULT","YOUNG ADULT VIDEO"
"17731","EP","Elmwood Park Public Library","jr",3,3,2,0,0,8,,"July",2013,"JUVENILE","JUV RESERVE"
"17732","EP","Elmwood Park Public Library","y",1869,1807,353,61,0,4090,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17733","ES","Eisenhower Public Library District","j",13264,13843,2441,78,0,29626,,"July",2013,"JUVENILE","JUVENILE"
"17734","ES","Eisenhower Public Library District","ad",255,263,106,1,0,625,,"July",2013,"ADULT","ADULT DISPLAY"
"17735","ES","Eisenhower Public Library District","an",3104,3111,821,74,0,7110,,"July",2013,"ADULT","ADULT NEW"
"17736","ES","Eisenhower Public Library District","jn",1756,1694,314,22,0,3786,,"July",2013,"JUVENILE","JUVENILE NEW"
"17737","ES","Eisenhower Public Library District","total",12538,12328,4130,723,3,29722,,"July",2013,"TOTAL","TOTAL"
"17738","EV","Evergreen Park Public Library","total",5576,5479,748,118,1,11922,,"July",2013,"TOTAL","TOTAL"
"17739","EV","Evergreen Park Public Library","il",15,11,3,0,0,29,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17740","EV","Evergreen Park Public Library","j",5557,5865,601,43,0,12066,,"July",2013,"JUVENILE","JUVENILE"
"17741","EV","Evergreen Park Public Library","jn",1046,1029,124,2,0,2201,,"July",2013,"JUVENILE","JUVENILE NEW"
"17742","EV","Evergreen Park Public Library","an",1530,1505,240,35,0,3310,,"July",2013,"ADULT","ADULT NEW"
"17743","FM","Flossmoor Public Library","il",15,16,10,0,0,41,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17744","FM","Flossmoor Public Library","total",8391,8214,1446,147,0,18198,,"July",2013,"TOTAL","TOTAL"
"17745","FM","Flossmoor Public Library","j",5903,6222,1081,21,0,13227,,"July",2013,"JUVENILE","JUVENILE"
"17746","FM","Flossmoor Public Library","ad",0,1,0,0,0,1,,"July",2013,"ADULT","ADULT DISPLAY"
"17747","FM","Flossmoor Public Library","an",1446,1479,245,25,3,3198,,"July",2013,"ADULT","ADULT NEW"
"17748","FP","Forest Park Public Library","j",4148,4200,498,66,1,8913,,"July",2013,"JUVENILE","JUVENILE"
"17749","FP","Forest Park Public Library","total",6308,6021,1023,99,0,13451,,"July",2013,"TOTAL","TOTAL"
"17750","FP","Forest Park Public Library","j",490,487,46,5,0,1028,,"July",2013,"JUVENILE","JUVENILE"
"17751","FP","Forest Park Public Library","jd",6,8,0,0,0,14,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17752","FP","Forest Park Public Library","a",2480,2493,100,66,1,5140,,"July",2013,"ADULT","ADULT"
"17753","FP","Franklin Park Public Library District","j",4148,4200,498,66,1,8913,,"July",2013,"JUVENILE","JUVENILE"
"17754","FP","Franklin Park Public Library District","total",6308,6021,1023,99,0,13451,,"July",2013,"TOTAL","TOTAL"
"17755","FP","Franklin Park Public Library District","j",490,487,46,5,0,1028,,"July",2013,"JUVENILE","JUVENILE"
"17756","FP","Franklin Park Public Library District","jd",6,8,0,0,0,14,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17757","FP","Franklin Park Public Library District","a",2480,2493,100,66,1,5140,,"July",2013,"ADULT","ADULT"
"17758","FR","Frankfort Public Library District","j",1485,1543,221,10,1,3260,,"July",2013,"JUVENILE","JUVENILE"
"17759","FR","Frankfort Public Library District","a",5009,4912,814,65,0,10800,,"July",2013,"ADULT","ADULT"
"17760","FR","Frankfort Public Library District","jd",4,2,0,0,0,6,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17761","FR","Frankfort Public Library District","j",13271,14077,1587,69,3,29007,,"July",2013,"JUVENILE","JUVENILE"
"17762","FR","Frankfort Public Library District","il",47,46,7,0,0,100,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17763","FR","Frankfort Public Library District","total",10580,10330,1644,149,0,22703,,"July",2013,"TOTAL","TOTAL"
"17764","GA","Glenwood-Lynwood Public Library District -- Bookmobile","j",96,117,2,0,0,215,,"July",2013,"JUVENILE","JUVENILE"
"17765","GA","Glenwood-Lynwood Public Library District -- Bookmobile","total",84,72,5,1,0,162,,"July",2013,"TOTAL","TOTAL"
"17766","GP","Grande Prairie Public Library District","total",4736,4773,739,120,0,10368,,"July",2013,"TOTAL","TOTAL"
"17767","GP","Grande Prairie Public Library District","y",457,439,90,18,0,1004,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17768","GP","Grande Prairie Public Library District","j",1805,1873,205,18,0,3901,,"July",2013,"JUVENILE","JUVENILE"
"17769","GP","Grande Prairie Public Library District","il",28,33,4,0,0,65,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17770","GW","Glenwood-Lynwood Public Library District","y",586,610,102,30,0,1328,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17771","GW","Glenwood-Lynwood Public Library District","c",6,3,0,0,0,9,,"July",2013,"CAREER","CAREER"
"17772","GW","Glenwood-Lynwood Public Library District","j",325,356,29,1,0,711,,"July",2013,"JUVENILE","JUVENILE"
"17773","GW","Glenwood-Lynwood Public Library District","v",2490,2506,388,124,0,5508,,"July",2013,"ADULT","AUDIO VISUAL"
"17774","GW","Glenwood-Lynwood Public Library District","il",21,14,7,21,0,63,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17775","GW","Glenwood-Lynwood Public Library District","total",1569,1529,356,31,0,3485,,"July",2013,"TOTAL","TOTAL"
"17776","GW","Glenwood-Lynwood Public Library District","ad",16,17,1,0,0,34,,"July",2013,"ADULT","ADULT DISPLAY"
"17777","GW","Glenwood-Lynwood Public Library District","m",104,102,2,2,0,210,,"July",2013,"PERIODICALS","PERIODICALS"
"17778","GW","Glenwood-Lynwood Public Library District","j",2327,2528,251,7,0,5113,,"July",2013,"JUVENILE","JUVENILE"
"17779","GW","Glenwood-Lynwood Public Library District","y",48,51,14,0,0,113,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17780","GW","Glenwood-Lynwood Public Library District","jd",28,31,5,0,0,64,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17781","GW","Glenwood-Lynwood Public Library District","a",424,434,69,3,0,930,,"July",2013,"ADULT","ADULT"
"17782","HA","Harvey Public Library District","j",64,70,1,1,0,136,,"July",2013,"JUVENILE","JUVENILE"
"17783","HA","Harvey Public Library District","j",712,887,195,5,0,1799,,"July",2013,"JUVENILE","JUVENILE"
"17784","HA","Harvey Public Library District","il",0,1,0,0,0,1,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17785","HA","Harvey Public Library District","a",292,281,43,20,0,636,,"July",2013,"ADULT","ADULT"
"17786","HA","Harvey Public Library District","total",1932,1838,314,58,1,4143,,"July",2013,"TOTAL","TOTAL"
"17787","HD","Hinsdale Public Library","j",739,709,160,8,0,1616,,"July",2013,"JUVENILE","JUVENILE"
"17788","HD","Hinsdale Public Library","total",9446,9446,2364,334,1,21591,,"July",2013,"TOTAL","TOTAL"
"17789","HD","Hinsdale Public Library","y",1918,1986,287,46,0,4237,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17790","HD","Hinsdale Public Library","il",25,29,16,2,0,72,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17791","HD","Hinsdale Public Library","j",13723,14822,2608,87,0,31240,,"July",2013,"JUVENILE","JUVENILE"
"17792","HD","Hinsdale Public Library","a",3093,3077,776,61,0,7007,,"July",2013,"ADULT","ADULT"
"17793","HD","Hinsdale Public Library","y",212,213,94,9,0,528,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17794","HK","Hodgkins Public Library District","total",1759,1784,489,61,0,4093,,"July",2013,"TOTAL","TOTAL"
"17795","HK","Hodgkins Public Library District","j",666,703,259,3,0,1631,,"July",2013,"JUVENILE","JUVENILE"
"17796","HK","Hodgkins Public Library District","jn",272,240,46,0,0,558,,"July",2013,"JUVENILE","JUVENILE NEW"
"17797","HK","Hodgkins Public Library District","an",752,694,115,10,2,1573,,"July",2013,"ADULT","ADULT NEW"
"17798","HS","Hillside Public Library","a",468,451,2,1,0,922,,"July",2013,"ADULT","ADULT"
"17799","HS","Hillside Public Library","total",4214,4364,519,42,1,9140,,"July",2013,"TOTAL","TOTAL"
"17800","HS","Hillside Public Library","j",2636,2934,222,5,0,5797,,"July",2013,"JUVENILE","JUVENILE"
"17801","HW","Homewood Public Library District","b",101,99,23,0,0,223,,"July",2013,"ADULT","ADULT BIOGRAPHY"
"17802","HW","Homewood Public Library District","j",9101,9977,1833,46,1,20958,,"July",2013,"JUVENILE","JUVENILE"
"17803","HW","Homewood Public Library District","ad",3,1,0,0,0,4,,"July",2013,"ADULT","ADULT DISPLAY"
"17804","HW","Homewood Public Library District","total",15557,15555,3280,421,3,34816,,"July",2013,"TOTAL","TOTAL"
"17805","HW","Homewood Public Library District","jd",213,232,67,0,0,512,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17806","HW","Homewood Public Library District","jn",603,587,118,1,0,1309,,"July",2013,"JUVENILE","JUVENILE NEW"
"17807","HW","Homewood Public Library District","an",5069,5170,1161,14,0,11414,,"July",2013,"ADULT","ADULT NEW"
"17808","HW","Homewood Public Library District","il",30,32,0,0,0,62,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17809","IN","Indian Prairie Public Library District","jx",110,102,41,0,0,253,,"July",2013,"JUVENILE","JUVENILE OUTREACH"
"17810","IN","Indian Prairie Public Library District","jb",105,113,50,2,0,270,,"July",2013,"JUVENILE","JUV BIOGRAPHY"
"17811","IN","Indian Prairie Public Library District","j",20745,20918,3604,55,0,45322,,"July",2013,"JUVENILE","JUVENILE"
"17812","IN","Indian Prairie Public Library District","yb",84,100,21,1,0,206,,"July",2013,"YOUNG ADULT","YOUNG ADULT BIO"
"17813","IN","Indian Prairie Public Library District","a",7874,7895,1275,153,0,17197,,"July",2013,"ADULT","ADULT"
"17814","IN","Indian Prairie Public Library District","y",2981,2943,748,36,1,6709,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17815","IN","Indian Prairie Public Library District","total",36610,36038,5932,582,2,79164,,"July",2013,"TOTAL","TOTAL"
"17816","IN","Indian Prairie Public Library District","jq",113,129,42,0,0,284,,"July",2013,"JUVENILE","JUV MONARCH"
"17817","IN","Indian Prairie Public Library District","jd",1,0,0,0,0,1,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17818","IN","Indian Prairie Public Library District","il",138,143,4,129,0,414,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17819","IN","Indian Prairie Public Library District","y",471,483,148,15,0,1117,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17820","IN","Indian Prairie Public Library District","yp",3,0,0,0,0,3,,"July",2013,"TEEN SERIES","TEEN SERIES"
"17821","IN","Indian Prairie Public Library District","ad",1,1,0,0,0,2,,"July",2013,"ADULT","ADULT DISPLAY"
"17822","IN","Indian Prairie Public Library District","j",2097,1944,504,5,0,4550,,"July",2013,"JUVENILE","JUVENILE"
"17823","IN","Indian Prairie Public Library District","jp",280,308,33,0,0,621,,"July",2013,"JUVENILE","JUV PAPERBACKS"
"17824","IN","Indian Prairie Public Library District","j",2,2,0,0,0,4,,"July",2013,"JUVENILE","JUVENILE"
"17825","JD","Justice Public Library District","j",176,196,20,0,0,392,,"July",2013,"JUVENILE","JUVENILE"
"17826","JD","Justice Public Library District","j",1302,1481,82,5,0,2870,,"July",2013,"JUVENILE","JUVENILE"
"17827","JD","Justice Public Library District","total",777,809,198,18,0,1802,,"July",2013,"TOTAL","TOTAL"
"17828","JD","Justice Public Library District","a",455,486,66,19,0,1026,,"July",2013,"ADULT","ADULT"
"17829","LG","LaGrange Public Library","ad",1,1,0,0,0,2,,"July",2013,"ADULT","ADULT DISPLAY"
"17830","LG","LaGrange Public Library","jn",900,936,169,8,1,2014,,"July",2013,"JUVENILE","JUVENILE NEW"
"17831","LG","LaGrange Public Library","an",1955,1924,405,64,2,4350,,"July",2013,"ADULT","ADULT NEW"
"17832","LG","LaGrange Public Library","y",1022,1168,306,2,0,2498,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17833","LG","LaGrange Public Library","total",9159,8745,1964,183,1,20052,,"July",2013,"TOTAL","TOTAL"
"17834","LG","LaGrange Public Library","il",24,24,9,15,0,72,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17835","LG","LaGrange Public Library","j",11870,12439,1962,26,0,26297,,"July",2013,"JUVENILE","JUVENILE"
"17836","LP","LaGrange Park Public Library District","il",13,17,0,0,0,30,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17837","LP","LaGrange Park Public Library District","j",6174,6602,1285,87,0,14148,,"July",2013,"JUVENILE","JUVENILE"
"17838","LP","LaGrange Park Public Library District","total",7267,7344,1601,198,2,16412,,"July",2013,"TOTAL","TOTAL"
"17839","LP","LaGrange Park Public Library District","an",219,236,62,2,0,519,,"July",2013,"ADULT","ADULT NEW"
"17840","LY","Lyons Public Library","jn",57,73,7,0,0,137,,"July",2013,"JUVENILE","JUVENILE NEW"
"17841","LY","Lyons Public Library","j",1621,1813,125,7,0,3566,,"July",2013,"JUVENILE","JUVENILE"
"17842","LY","Lyons Public Library","an",931,922,61,7,0,1921,,"July",2013,"ADULT","ADULT NEW"
"17843","LY","Lyons Public Library","total",3729,3594,443,36,0,7802,,"July",2013,"TOTAL","TOTAL"
"17844","MA","The Morton Arboretum -- Sterling Morton Library","total",2,2,1,0,0,5,,"July",2013,"TOTAL","TOTAL"
"17845","MA","The Morton Arboretum -- Sterling Morton Library","r",0,2,0,0,0,2,,"July",2013,"RESERVE","RESERVE"
"17846","MA","The Morton Arboretum -- Sterling Morton Library","t",11,8,11,0,0,30,,"July",2013,"LARGE TYPE","LARGE TYPE"
"17847","MA","The Morton Arboretum -- Sterling Morton Library","total",215,183,50,3,0,451,,"July",2013,"TOTAL","TOTAL"
"17848","MA","The Morton Arboretum -- Sterling Morton Library","e",1,0,1,0,0,2,,"July",2013,"ERROR","ERROR"
"17849","MA","The Morton Arboretum -- Sterling Morton Library","e",0,1,0,0,0,1,,"July",2013,"ERROR","ERROR"
"17850","MA","The Morton Arboretum -- Sterling Morton Library","a",28,15,27,0,0,70,,"July",2013,"ADULT","ADULT"
"17851","MC","McCook Public Library District","jn",62,64,1,0,0,127,,"July",2013,"JUVENILE","JUVENILE NEW"
"17852","MC","McCook Public Library District","j",195,204,29,1,0,429,,"July",2013,"JUVENILE","JUVENILE"
"17853","MC","McCook Public Library District","ad",519,482,9,16,0,1026,,"July",2013,"ADULT","ADULT DISPLAY"
"17854","MC","McCook Public Library District","jd",65,57,0,1,0,123,,"July",2013,"JUVENILE","JUVENILE DISPLAY"
"17855","MC","McCook Public Library District","an",526,564,19,5,0,1114,,"July",2013,"ADULT","ADULT NEW"
"17856","MC","McCook Public Library District","total",1301,1315,173,166,0,2955,,"July",2013,"TOTAL","TOTAL"
"17857","MD","Midlothian Public Library","il",5,3,0,5,0,13,,"July",2013,"ILL RECEIVED","ILL RECEIVED"
"17858","MD","Midlothian Public Library","total",4059,3990,543,12,0,8604,,"July",2013,"TOTAL","TOTAL"
"17859","MD","Midlothian Public Library","a",1227,1236,20,12,0,2495,,"July",2013,"ADULT","ADULT"
"17860","MD","Midlothian Public Library","an",2,3,0,0,0,5,,"July",2013,"ADULT","ADULT NEW"
"17861","MD","Midlothian Public Library","jn",1,1,1,0,0,3,,"July",2013,"JUVENILE","JUVENILE NEW"
"17862","MD","Midlothian Public Library","j",3375,3753,272,2,0,7402,,"July",2013,"JUVENILE","JUVENILE"
"17863","MD","Midlothian Public Library","j",251,259,5,1,0,516,,"July",2013,"JUVENILE","JUVENILE"
"17864","MD","Midlothian Public Library","y",552,598,94,6,0,1250,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17865","MD","Midlothian Public Library","y",70,80,0,0,0,150,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17866","MK","Markham Public Library -- Bradford Anderson Oglesby Library","y",123,116,8,1,0,248,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17867","MK","Markham Public Library -- Bradford Anderson Oglesby Library","total",348,332,85,12,0,777,,"July",2013,"TOTAL","TOTAL"
"17868","MK","Markham Public Library -- Bradford Anderson Oglesby Library","j",3,4,0,0,0,7,,"July",2013,"JUVENILE","JUVENILE"
"17869","MK","Markham Public Library -- Bradford Anderson Oglesby Library","x",1,2,0,0,0,3,,"July",2013,"OUTREACH","OUTREACH"
"17870","MK","Markham Public Library -- Bradford Anderson Oglesby Library","fa",88,80,9,0,0,177,,"July",2013,"ADULT","AFRO FICTION"
"17871","MK","Markham Public Library -- Bradford Anderson Oglesby Library","a",740,739,5,0,0,1484,,"July",2013,"ADULT","ADULT"
"17872","MK","Markham Public Library -- Bradford Anderson Oglesby Library","j",329,372,19,0,0,720,,"July",2013,"JUVENILE","JUVENILE"
"17873","MK","Markham Public Library -- Bradford Anderson Oglesby Library","y",1,1,1,0,0,3,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
"17874","MP","Melrose Park Public Library","j",2123,2314,243,4,0,4684,,"July",2013,"JUVENILE","JUVENILE"
"17875","MP","Melrose Park Public Library","y",344,392,54,2,0,792,,"July",2013,"YOUNG ADULT","YOUNG ADULT"
