"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"2170","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","March",2013,"1","bzs",18,13,9,1,0,41,1.54439049122541e-05,"BZS Brookfield Zoo",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,1,1,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38,,,,,,,,,2
"2171","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","March",2013,"2","cas",754,712,343,4,0,1813,0.000682921941607726,"CAS Calumet Park",2,0,0,0,0,0,0,0,1,8,0,0,0,0,0,9,1,0,0,4,0,6,0,0,0,0,10,0,0,0,2,0,0,0,0,0,2,0,0,0,,,3,0,8,0,9,1,1,2,0,0,3,0,0,0,0,0,2,0,2,1,0,7,0,0,0,4,0,6,0,0,1,2,1,3,1,12,1,1,0,2,0,0,0,1,0,0,0,3,0,2,0,0,,2,0,4,0,2,0,0,0,0,0,2,0,6,0,14,1,0,0,4,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,4,0,0,3,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,0,0,6,1,201,,,,,,,,114,18
"2172","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","March",2013,"325","ccs",6640,6393,1928,245,1,15207,0.00572818200001582,"CCS Calumet City",18,0,13,2,0,5,2,20,1,21,1,0,1,3,0,19,0,9,0,13,0,32,2,0,0,0,0,0,7,0,22,0,1,0,12,2,2,0,12,0,,,56,2,18,1,53,8,10,5,34,0,22,2,0,0,11,1,12,6,19,2,0,16,0,7,0,7,0,18,1,4,2,9,1,31,0,44,3,1,1,15,2,12,1,3,0,0,0,9,0,6,0,2,,11,1,21,2,6,0,8,0,6,2,3,1,64,0,48,3,0,0,4,0,7,15,0,14,4,1,0,1,0,5,1,4,0,6,0,6,0,0,0,12,0,8,1,2,0,7,0,9,0,0,13,0,2,0,2,0,0,10,0,2,0,19,3,0,1,9,1,33,4,4,0,30,0,1093,,,,,,,,1145,114
"2173","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","March",2013,"77","chs",2528,2439,598,64,1,5630,0.00212071182087782,"CHS Chicago Heights",12,4,8,7,0,5,0,6,4,10,2,7,0,3,1,10,0,6,0,4,1,15,1,0,0,0,21,6,0,0,12,2,2,0,19,3,4,0,5,0,,,21,3,8,1,55,7,12,10,19,0,12,0,0,0,7,1,7,2,9,3,0,9,0,6,2,4,0,12,3,6,1,8,1,14,4,30,3,2,0,15,4,3,0,6,0,0,0,14,1,5,0,0,,4,0,7,5,2,0,18,0,3,2,4,0,42,4,36,9,0,0,4,1,3,24,2,5,1,0,0,1,0,6,3,0,0,4,0,4,1,0,0,11,1,12,1,2,2,3,2,6,2,0,1,0,1,0,1,0,0,4,2,0,0,10,13,0,0,3,1,25,0,3,1,33,6,851,,,,,,,,123,106
"2174","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","March",2013,"147","cis",9389,9119,1730,117,0,20355,0.00766733376802275,"CIS Cicero",25,7,32,27,0,4,4,29,16,42,42,22,5,2,3,23,4,29,2,10,1,61,3,0,0,0,52,13,12,6,0,0,5,2,20,6,11,5,7,1,,,83,13,22,3,126,29,16,26,53,10,28,4,0,0,16,3,19,10,26,10,0,23,6,22,4,16,1,38,13,15,2,20,3,46,9,77,16,2,0,43,13,22,3,11,0,0,0,19,1,12,6,1,,22,1,23,16,4,0,58,4,4,4,7,1,97,4,105,24,0,0,16,7,4,30,3,14,6,2,1,2,0,25,6,1,1,16,4,8,7,0,0,14,7,16,9,2,0,20,2,22,1,0,14,6,3,2,3,0,0,8,8,1,0,37,41,0,0,14,2,67,8,3,3,63,13,2390,,,,,,,,560,344
"2175","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","March",2013,"10","cns",1840,1591,179,20,0,3630,0.00136735060564591,"CNS Clarendon Hills",13,2,14,1,0,3,0,8,2,7,0,3,0,0,1,4,0,3,1,1,1,11,0,0,0,0,16,1,3,3,6,2,0,0,5,1,2,1,3,2,,,24,6,1,1,25,5,9,4,18,1,11,1,0,0,4,1,11,0,9,4,0,6,2,4,1,5,1,18,2,5,1,5,0,9,3,30,1,0,0,22,2,11,1,2,0,0,0,8,0,5,1,1,,5,3,10,3,3,0,6,2,3,3,2,1,24,1,21,4,2,0,3,1,6,5,1,10,2,3,0,1,0,5,0,0,0,10,0,1,1,0,0,2,1,9,4,0,1,1,2,6,1,0,4,0,1,0,1,0,0,12,0,1,0,3,4,0,0,7,0,22,0,0,1,19,4,649,,,,,,,,125,24
"2176","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","March",2013,"47","crs",5068,4957,1302,144,0,11471,0.00432090324996261,"CRS Chicago Ridge",17,3,5,8,0,3,5,10,5,16,4,6,1,12,0,12,0,11,6,0,0,37,1,0,0,0,17,9,8,1,13,4,9,0,0,0,8,5,6,2,,,42,4,12,0,64,12,13,10,33,9,14,1,0,0,20,4,15,1,11,3,0,22,1,5,3,4,1,17,5,9,0,15,3,26,4,47,7,6,1,18,6,15,3,8,2,1,0,17,1,10,1,2,,13,0,20,4,5,0,10,8,2,3,3,2,57,5,48,13,0,0,15,4,6,19,3,13,1,1,0,0,0,14,5,2,1,5,3,5,2,0,0,4,3,15,2,1,0,6,1,9,2,0,5,4,1,0,3,0,0,8,3,1,0,20,14,0,1,8,1,35,4,3,1,45,8,1272,,,"crs",41,0,0,41,230,48
"2177","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","March",2013,"543","cts",4003,3883,1311,84,2,9283,0.00349672608049891,"CTS Crete",13,2,13,10,0,5,3,14,7,17,8,12,2,6,0,11,1,12,0,5,2,31,4,0,0,0,31,5,8,2,15,3,4,2,15,7,0,0,8,2,,,68,6,10,1,69,16,18,9,31,5,13,7,0,0,14,4,15,2,27,5,0,11,5,14,1,6,2,29,4,4,3,13,5,49,7,59,11,8,2,25,4,22,3,9,0,0,0,22,2,10,4,0,,9,0,29,8,2,0,10,2,4,4,4,0,63,9,49,10,1,0,7,8,5,24,1,11,5,5,0,0,0,13,7,3,0,20,3,5,5,0,0,15,5,20,6,3,1,12,3,7,4,0,7,5,4,6,1,1,0,16,3,2,0,26,11,0,1,10,1,34,4,2,0,52,11,1533,,,"cts",134,0,0,134,688,45
"2178","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","March",2013,"283","cws",2207,2215,407,24,0,4853,0.00182803098876023,"CWS Crestwood",3,1,6,1,0,2,0,6,3,11,0,2,0,4,1,6,1,3,0,1,1,15,0,0,0,0,14,5,1,3,6,0,1,0,8,3,8,0,0,0,,,30,3,5,0,17,9,4,1,15,0,11,2,0,0,5,1,7,2,16,2,0,3,2,4,0,5,0,4,3,3,1,9,0,17,4,27,1,2,1,10,0,3,2,3,0,0,0,4,0,0,1,1,,1,0,7,3,1,0,3,3,1,3,1,0,25,4,25,6,0,0,4,1,1,6,1,11,2,1,1,2,0,0,2,0,1,3,0,0,0,0,0,4,2,7,3,1,0,5,1,2,1,0,5,3,0,0,1,0,0,6,3,1,1,16,10,0,0,4,2,17,1,1,1,11,7,591,,,,,,,,1516,23
"2179","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","March",2013,"810","dgs",37280,36020,4823,749,12,78884,0.029714073051177,"DGS Downers Grove",84,20,95,25,0,39,12,96,20,82,31,20,5,29,10,45,3,61,3,30,9,131,13,0,0,0,158,28,36,14,91,21,30,9,91,13,41,15,32,8,,,0,0,44,5,507,88,84,48,179,18,75,28,0,0,92,5,64,18,102,32,0,54,11,69,8,44,6,114,37,33,14,47,13,166,21,287,50,10,4,158,39,98,13,57,6,0,0,77,9,40,9,0,,65,8,114,38,15,1,74,17,28,12,36,14,353,30,327,63,1,0,55,15,26,94,6,111,17,26,8,1,3,76,20,5,4,68,10,36,9,0,0,30,14,84,16,15,4,36,11,53,7,0,31,12,15,2,11,3,0,87,17,19,2,172,55,0,3,71,15,214,25,23,5,253,53,7477,,,,,,,,1391,187
"2180","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","March",2013,"27","dos",2117,2068,634,70,1,4890,0.00184196817124202,"DOS Dolton",6,0,10,0,0,0,0,6,0,7,4,2,0,1,0,14,0,2,0,5,0,6,0,0,0,0,26,0,8,0,4,1,0,0,5,0,2,0,5,0,,,15,1,0,0,26,5,7,4,9,0,9,0,0,0,8,0,11,0,7,0,0,9,0,2,0,2,1,4,1,3,0,6,1,11,0,26,1,1,0,3,1,4,0,4,0,0,0,4,0,5,0,0,,7,0,10,2,2,0,5,0,0,0,0,0,27,0,26,2,0,0,1,0,2,8,0,4,0,0,0,0,0,4,0,2,0,2,0,3,1,0,0,8,0,4,0,2,0,2,0,3,0,0,3,0,1,0,1,0,0,3,1,1,0,12,0,0,0,2,0,5,0,1,0,18,0,480,,,,,,,,243,75
"2181","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","March",2013,"61","eps",3085,2918,902,50,0,6955,0.00261981362596896,"EPS Elmwood Park",17,4,19,14,0,4,2,22,10,27,16,5,3,7,3,13,8,23,2,7,1,44,7,1,1,0,49,14,10,4,38,7,3,1,26,5,8,7,6,3,,,95,10,17,1,131,26,0,0,64,6,23,8,0,1,24,7,19,15,45,8,0,14,4,7,3,11,2,36,14,7,4,16,5,61,8,90,22,4,0,37,3,16,7,12,4,1,0,22,4,13,7,0,,22,3,28,9,1,0,16,4,6,4,9,4,100,6,109,22,0,1,14,6,7,33,0,27,10,3,0,1,0,15,11,2,2,17,2,15,5,0,0,7,8,18,7,1,1,10,4,14,3,0,11,4,0,1,1,0,0,10,7,6,1,40,24,0,2,10,7,60,10,3,1,75,12,2247,,,,,,,,766,59
"2182","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","March",2013,"106","ess",12932,12788,4236,712,2,30670,0.0115527942355813,"ESS Eisenhower",35,6,58,7,0,13,1,30,12,24,13,12,2,10,5,22,0,23,2,16,4,67,1,0,0,0,62,12,23,8,47,14,2,6,65,9,25,5,11,1,,,121,6,15,3,166,32,44,18,0,0,49,4,0,0,32,7,35,3,39,8,0,26,3,20,2,20,1,43,14,9,7,18,5,68,5,125,12,5,0,42,8,43,5,18,6,0,0,45,5,17,6,0,,21,2,37,5,7,2,37,1,14,3,21,3,131,8,116,32,1,0,26,1,11,44,3,26,11,3,1,1,0,21,5,0,3,21,3,19,7,0,0,22,1,38,7,4,0,17,4,18,2,0,18,9,5,1,10,3,0,24,6,4,1,61,22,0,2,20,5,84,4,9,0,98,15,2974,,,,,,,,373,70
"2183","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","March",2013,"356","evs",5278,5164,802,141,0,11385,0.00428850871770764,"EVS Evergreen Park",24,1,21,12,0,9,1,24,7,16,8,3,2,4,4,10,5,11,3,2,1,23,9,0,0,0,30,12,8,1,12,8,5,2,21,9,14,6,1,1,,,58,10,19,6,81,13,12,12,40,6,0,0,0,0,12,7,19,6,27,11,0,11,5,11,1,7,0,14,10,7,2,12,1,29,8,42,12,3,1,25,7,14,5,2,1,1,0,14,0,10,2,1,,8,1,23,14,2,0,15,4,7,4,8,4,48,11,56,18,0,0,10,6,7,21,1,13,10,4,2,0,0,12,6,3,0,7,4,7,4,0,0,4,5,18,7,5,0,5,3,8,3,0,6,2,2,0,4,1,0,12,6,0,2,32,21,0,0,8,2,31,6,0,1,49,11,1521,,,,,,,,492,77
"2184","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","March",2013,"478","fms",7775,7362,1289,127,1,16554,0.00623557077847451,"FMS Flossmoor",20,1,18,6,0,5,3,23,4,32,2,12,1,10,1,10,2,9,2,5,0,44,4,0,1,0,36,5,15,3,25,1,11,2,22,4,10,4,11,1,,,93,11,18,1,89,15,24,6,29,2,27,5,0,0,0,0,16,3,31,6,0,19,4,16,2,9,1,39,6,9,3,14,1,66,6,63,7,5,1,40,3,23,5,15,0,0,0,11,0,11,1,0,,18,5,37,3,4,0,19,2,7,1,7,0,99,6,81,5,0,1,10,2,6,25,1,14,5,10,1,2,1,19,5,4,1,15,2,7,2,0,0,2,3,19,3,1,1,10,1,10,1,0,12,7,2,1,1,0,0,24,4,4,0,27,8,0,1,15,3,39,1,8,0,59,3,1818,,,"fms",11,0,0,11,848,36
"2185","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","March",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"2186","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","March",2013,"25","fps",6447,6263,1554,92,0,14356,0.00540762680293464,"FPS Forest Park",29,4,14,6,0,6,1,27,8,21,10,4,1,3,3,10,1,11,1,8,2,37,6,0,0,0,43,5,13,2,22,6,0,1,23,2,10,6,2,2,,,87,6,13,4,74,15,20,9,33,7,12,4,0,0,14,5,0,0,28,6,0,18,4,12,1,10,3,26,7,5,3,17,4,41,8,61,5,5,0,29,2,23,0,5,2,1,0,14,1,8,3,0,,16,2,21,8,4,0,19,0,3,1,6,3,52,8,89,8,1,0,17,2,2,19,1,11,8,5,4,0,1,17,5,1,0,12,1,12,2,0,0,12,8,15,4,1,0,8,2,10,0,0,5,5,4,0,3,1,0,9,2,5,0,31,9,0,1,6,1,37,5,3,3,52,7,1615,,,,,,,,237,78
"2187","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","March",2013,"172","frs",9013,8724,1524,123,1,19385,0.00730195357863528,"FRS Frankfort",43,11,38,25,0,12,6,36,12,36,16,12,6,18,2,25,4,23,6,13,2,71,7,0,0,0,64,17,12,7,31,14,13,6,43,10,24,6,12,2,,,134,26,22,5,143,56,52,31,79,10,47,15,0,0,36,12,32,11,0,0,0,24,5,30,4,15,2,61,10,7,8,35,6,78,8,140,27,8,4,43,18,34,12,21,1,2,0,31,3,25,4,0,,17,7,47,25,6,0,32,7,11,8,13,3,137,20,137,37,6,0,25,4,2,52,2,34,16,9,0,1,2,20,11,1,0,27,9,12,2,0,0,16,8,32,7,8,0,18,4,23,3,0,22,6,10,5,4,2,0,25,10,13,0,72,30,0,0,29,10,84,12,7,5,116,17,3402,,,,,,,,760,87
"2188","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","March",2013,,"gas",41,33,3,0,0,77,2.90044067864285e-05,"GAS Glenwood-Lynwood bookmobile",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,,,,,,,,,
"2189","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","March",2013,"327","gps",4112,4189,749,120,0,9170,0.0034541611718383,"GPS Grande Prairie",10,3,19,5,0,1,3,10,8,13,4,11,2,2,1,14,1,13,0,10,2,29,6,0,1,0,33,5,2,3,25,4,0,0,22,2,6,4,3,0,,,53,11,15,5,71,14,13,7,28,1,18,4,0,0,16,0,14,4,15,4,0,0,0,18,1,13,1,7,5,8,0,15,0,29,3,31,7,3,0,12,5,10,5,7,0,0,0,24,0,5,0,0,,7,2,28,10,7,0,10,4,1,1,3,1,47,1,50,8,6,0,3,1,8,13,0,12,10,4,0,2,1,6,6,6,0,5,1,8,1,0,0,10,2,8,3,3,2,9,1,14,0,0,6,0,1,0,2,5,0,7,3,1,0,25,23,0,0,5,0,26,3,4,1,40,15,1271,,,,,,,,657,73
"2190","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","March",2013,"267","gws",1472,1533,381,17,0,3403,0.00128184410771709,"GWS Glenwood-Lynwood",14,4,19,2,0,2,1,7,2,22,8,5,0,5,2,12,0,9,1,9,0,29,3,0,0,0,35,4,10,6,15,1,8,1,16,1,12,1,9,1,,,49,1,12,3,52,11,15,5,40,2,13,2,0,0,7,2,14,2,16,4,0,20,3,0,0,7,0,14,2,12,0,10,0,38,4,48,8,2,0,20,3,9,1,4,1,0,0,9,2,9,0,0,,7,3,30,7,0,0,12,0,1,3,4,0,65,2,53,2,0,0,10,2,7,17,1,8,5,2,0,3,0,4,2,3,0,9,4,3,2,0,0,10,10,7,1,3,0,11,0,14,2,0,5,2,0,1,1,1,0,10,1,0,0,24,7,0,0,4,1,29,7,5,0,45,0,1224,,,"gws",55,0,0,55,292,67
"2191","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","March",2013,"20","has",2037,2012,346,40,0,4435,0.00167057849477676,"HAS Harvey",3,0,9,2,0,1,0,1,0,5,1,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,16,1,2,0,2,0,0,0,4,0,4,0,0,0,,,5,0,5,0,5,1,1,2,2,0,4,1,0,0,2,0,5,1,1,1,0,8,0,3,0,0,0,4,1,0,0,2,0,5,0,10,0,1,0,2,2,4,0,0,0,0,0,0,1,4,0,0,,1,1,11,1,2,0,0,0,1,0,1,0,7,0,14,0,0,0,1,0,0,6,1,3,0,1,0,3,1,1,0,4,0,0,1,1,0,0,0,11,0,2,0,0,0,1,1,4,0,0,1,0,0,0,1,0,0,1,1,0,0,5,1,0,0,1,0,6,0,0,0,6,1,250,,,,,,,,244,54
"2192","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","March",2013,"425","hds",9268,8903,2105,321,0,20597,0.00775849047506582,"HDS Hinsdale",25,13,31,7,0,9,8,18,7,28,11,5,4,10,3,7,1,19,2,7,3,67,8,0,0,0,46,8,16,9,30,18,11,8,23,7,17,13,5,1,,,100,23,14,4,141,42,24,12,58,9,20,13,0,0,32,6,28,8,37,11,0,17,4,11,2,10,7,0,0,14,9,18,4,50,12,85,23,10,5,45,12,29,6,25,8,0,0,20,7,10,9,0,,17,5,38,16,4,1,17,6,14,7,16,10,83,10,118,30,0,0,23,4,8,27,2,22,13,11,4,4,1,20,10,0,0,21,9,7,8,0,0,5,3,32,7,3,2,11,14,14,5,0,8,4,2,1,1,1,0,29,14,5,3,40,27,0,2,22,8,49,10,5,0,73,19,2544,,,"hds",44,0,278,322,766,66
"2193","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","March",2013,"30","hks",1662,1563,449,64,1,3739,0.00140840879187605,"HKS Hodgkins",1,0,1,1,0,3,1,0,2,2,2,1,0,3,0,2,1,4,0,0,0,8,2,0,0,0,9,2,4,1,4,2,2,2,3,1,2,0,4,0,,,25,1,2,0,18,3,4,0,5,2,2,1,0,0,2,1,9,1,7,2,0,1,2,0,3,2,0,1,2,0,0,3,0,4,3,13,1,1,0,2,0,6,1,3,0,1,0,0,1,4,2,0,,4,0,7,0,2,0,3,0,2,1,1,1,14,4,12,1,0,0,2,1,0,3,0,1,3,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,6,4,2,0,5,1,4,1,0,2,1,0,1,1,0,0,4,1,1,1,5,4,0,0,1,1,5,0,1,0,11,3,347,,,,,,,,5,13
"2194","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","March",2013,"291","hss",4240,4080,454,67,0,8841,0.00333023325193265,"HSS Hillside",4,1,3,0,0,0,0,9,2,8,13,15,0,1,0,4,0,4,0,5,1,20,1,0,0,0,7,3,3,0,16,1,0,0,18,1,5,0,2,1,,,13,1,5,0,21,10,5,10,9,3,11,3,0,0,2,0,7,0,7,5,0,7,4,4,1,8,1,8,2,6,1,0,0,14,1,15,3,3,0,4,3,7,0,3,1,0,0,4,0,1,2,0,,4,1,13,5,0,1,12,0,3,0,0,0,19,0,17,10,0,0,3,1,0,7,0,2,5,2,0,1,0,16,2,0,0,2,1,4,1,0,0,1,2,2,0,0,0,6,1,3,2,0,16,0,2,0,1,0,0,5,0,0,0,19,3,0,0,1,2,23,0,1,0,12,3,600,,,"hss",8,0,0,8,591,27
"2195","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","March",2013,"532","hws",15122,14709,3355,403,9,33598,0.0126557150546808,"HWS Homewood",55,19,42,17,0,13,4,27,13,47,13,15,4,16,3,24,5,26,4,20,6,83,11,1,0,0,73,24,22,9,48,13,16,3,40,7,20,11,20,2,,,167,31,27,8,175,41,35,19,71,7,45,9,0,0,63,16,28,12,49,8,0,34,21,24,3,22,3,63,15,15,2,27,6,0,0,129,23,12,3,61,12,43,14,25,7,2,0,31,3,21,6,3,,25,5,70,14,9,2,43,10,6,7,13,3,153,16,126,22,1,0,17,4,13,41,4,39,14,12,5,7,0,30,9,2,2,29,4,15,3,0,0,22,6,31,21,7,2,12,4,25,2,0,23,7,6,3,7,0,0,26,8,1,1,61,24,0,1,42,7,84,20,13,8,117,33,3616,,,,,,,,743,88
"2196","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","March",2013,"781","ins",36169,35408,5334,519,3,77433,0.0291675094895262,"INS Indian Prairie",59,12,70,21,0,16,8,76,23,74,35,14,10,21,3,53,6,32,9,25,4,103,14,0,0,0,132,33,35,16,71,20,21,8,62,8,25,21,17,9,,,306,37,48,10,266,90,73,41,115,15,66,20,0,0,65,20,64,16,85,20,0,41,11,31,5,24,5,91,30,23,8,49,10,129,17,0,0,8,5,71,33,73,9,30,5,2,0,50,6,36,9,0,,41,6,71,27,13,2,61,13,12,13,25,9,244,30,233,43,0,0,50,10,10,74,3,45,22,12,4,5,2,40,15,1,0,44,20,35,4,0,0,36,8,50,29,6,1,28,7,32,4,0,32,8,18,10,14,0,0,52,14,5,4,102,44,0,3,38,13,129,15,13,2,186,45,5521,,,,,,,,893,205
"2197","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","March",2013,"10","jds",813,755,208,9,0,1785,0.000672374884594479,"JDS Justice",4,0,1,0,0,1,1,2,1,5,0,1,0,1,0,1,0,5,1,0,0,2,1,0,0,0,8,1,1,1,0,1,0,0,3,0,0,1,0,0,,,12,1,3,0,11,1,0,2,8,0,3,1,0,0,6,0,0,0,2,1,0,0,1,0,0,1,0,2,0,1,0,0,0,6,1,4,1,0,0,2,0,2,0,3,0,0,0,1,1,2,1,0,,1,1,6,2,3,0,2,1,0,0,0,0,8,0,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,4,1,0,0,2,2,0,1,6,0,5,0,1,0,4,0,199,,,,,,,,62,36
"2198","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","March",2013,"342","lgs",8580,8053,1993,158,1,18785,0.00707594521406571,"LGS La Grange",43,19,31,13,0,14,5,32,7,22,6,11,7,23,5,15,1,14,10,9,1,74,7,0,0,0,47,20,25,10,36,17,8,4,26,10,16,14,8,7,,,119,17,18,3,168,58,34,18,59,7,21,10,0,0,20,8,27,13,41,12,0,19,7,17,4,19,2,60,15,14,2,19,2,69,13,94,24,3,0,0,0,35,12,8,3,0,0,15,0,18,10,0,,13,10,40,25,6,2,21,10,7,7,9,7,119,21,109,35,0,0,22,7,6,27,4,28,20,6,5,1,0,19,12,3,4,19,8,8,5,0,0,11,1,31,13,0,1,14,5,18,4,0,15,5,4,3,1,3,0,28,16,5,8,52,27,0,2,19,7,60,10,8,5,86,20,2881,,,,,,,,729,50
"2199","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","March",2013,"301","lps",6346,5847,1566,218,5,13982,0.00526674825568628,"LPS La Grange Park",23,4,17,5,0,15,3,31,12,29,7,5,1,17,3,13,2,21,5,11,6,68,6,0,0,0,66,10,12,6,27,8,13,0,34,7,6,2,9,4,,,103,17,22,4,117,37,23,15,40,7,31,5,0,0,27,7,31,10,36,8,0,19,10,14,4,13,1,44,13,7,2,19,3,54,3,95,10,8,0,49,11,0,0,20,0,0,0,26,0,9,3,0,,19,0,37,5,5,1,26,3,16,3,11,3,102,9,84,14,0,0,20,6,10,37,4,44,12,13,2,1,4,27,3,0,0,25,6,7,2,0,0,12,0,37,8,5,1,13,0,11,13,0,15,3,3,4,4,0,0,32,9,4,1,36,17,0,0,19,7,58,4,14,1,67,7,2451,,,,,,,,676,49
"2200","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","March",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
