"","LibID","Library","Year","Month","Checkouts_Workflows","Checkouts_Self.Check","Checkouts_Unknown","Checkouts","Checkins","Renewals_Enterprise","Renewals_Workflows","Renewals_Self.Check","Renewals_SVA","Renewals_BookMyne","Renewals_Unknown","Renewals","Holds_Enterprise","Holds_Workflows","Holds_BookMyne","Holds_webcat","Holds","ILL_ALA_INST","ILL_ALA_OUTST","ILL_GROUPLOAN","ILL_ILLINETILL","ILL_NONSWANILL","ILL_OCLC_INST","ILL_OCLC_OUTST","ILL_RB_HOLDS","ILL_SHARE_ILL","ILL_SWAN","ILL_Loans","Patrons_Added","Checkouts_Mobile.Circ","Checkouts_Staff","Checkouts_Web.Services.Staff","Holds_Self.Check","Holds_TOTAL","ILL_ILCSO_ILL","ILL_TOTAL","ILL_UNKNOWN","Renewals_Auto.Renewal","Renewals_Mobile.Circ","Renewals_Staff"
"1337","PTS","Prairie Trails Public Library District",2015,"August",8672,609,1,9282,9647,804,782,24,0,0,0,1610,1113,591,0,,1704,0,0,0,2,14,0,0,0,1,0,17,115,,,0,0,,,,,,,0
"1338","PTS","Prairie Trails Public Library District",2015,"October",10589,1008,2,11599,11180,892,814,33,,0,0,1739,1171,720,0,,1891,0,0,0,0,14,0,0,0,2,2,18,185,,0,,0,,,,,,,0
"1339","PTS","Prairie Trails Public Library District",2015,"July",11023,1240,30,12293,13840,863,913,32,,0,0,1808,1028,658,0,,1686,0,0,0,3,10,0,0,0,2,0,15,77,,0,,,,,,,,,0
"1340","PTS","Prairie Trails Public Library District",2016,"February",12154,771,2,12927,12045,1071,810,18,,0,0,1899,1280,465,0,,1745,0,0,0,6,38,0,0,0,5,0,49,90,0,,,0,,,,,,,
"1341","PTS","Prairie Trails Public Library District",2016,"October",9400,783,2,10185,,1090,884,10,0,0,,1984,1125,425,0,,1550,,,,,,,,,,,,119,0,,,0,,,,,,0,
"1342","PTS","Prairie Trails Public Library District",2017,"January",9825,1069,2,10896,,914,646,11,0,0,,1571,1310,336,0,,1646,,,,,,,,,,,,81,0,,,0,,,,,0,,
"1343","PTS","Prairie Trails Public Library District",2017,"February",10377,207,9,10593,10647,1082,694,10,0,0,0,1786,1294,492,0,,1786,0,0,0,2,7,0,0,0,2,21,32,73,0,,,,,,,0,,0,
"1344","PTS","Prairie Trails Public Library District",2016,"April",10492,918,2,11412,11844,1245,740,15,0,0,0,2000,1266,453,0,,1719,0,0,0,1,22,0,0,0,1,0,24,92,0,,,0,,,,,,0,
"1345","PTS","Prairie Trails Public Library District",2015,"September",9526,828,50,10404,9923,949,594,30,,0,0,1573,1136,663,0,,1799,0,0,0,3,35,0,0,0,5,0,43,97,,,0,0,,,,,,,0
"1346","PTS","Prairie Trails Public Library District",2015,"May",9118,693,2,9813,10095,673,718,3,0,0,0,1394,1042,441,0,0,1483,0,0,0,3,15,0,0,0,4,0,22,93,,,,,,,,,,,
"1347","RDS","Riverdale Public Library District",2016,"February",1266,0,3,1269,1216,13,105,0,,0,0,118,105,71,0,,176,0,0,0,2,6,0,0,0,2,11,21,46,0,,,0,,,,,,,
"1348","RDS","Riverdale Public Library District",2015,"November",1191,0,11,1202,1338,63,79,0,,0,0,142,105,57,0,,162,0,0,0,0,4,0,0,0,0,15,19,33,,,,0,,0,,,,,
"1349","RDS","Riverdale Public Library District",2016,"May",1052,0,3,1055,1133,41,128,0,0,0,0,169,75,64,0,,139,0,0,0,0,4,0,0,0,0,9,13,30,0,,,0,,0,,,,0,
"1350","RDS","Riverdale Public Library District",2015,"October",1494,0,4,1498,1504,67,98,0,,0,0,165,108,104,0,,212,0,0,0,0,2,0,0,0,0,0,2,59,,0,,0,,,,,,,0
"1351","RDS","Riverdale Public Library District",2016,"December",1021,0,0,1021,,76,158,0,,0,0,234,78,93,0,,171,0,0,0,0,3,0,0,0,0,1,4,32,0,,,0,,,,0,,0,
"1352","RDS","Riverdale Public Library District",2016,"July",1237,0,3,1240,1257,60,62,0,0,0,0,122,141,63,0,,204,,,,,,,,,,,,40,0,,,0,,,,,,0,
"1353","RDS","Riverdale Public Library District",2016,"March",1347,0,1,1348,1421,56,160,0,0,0,0,216,113,91,0,,204,0,0,0,0,1,0,0,0,0,9,10,64,0,,,0,,,,,,0,
"1354","RDS","Riverdale Public Library District",2015,"September",1640,0,2,1642,1551,46,92,0,,0,0,138,167,134,0,,301,0,0,0,2,7,0,0,0,0,0,9,69,,,0,0,,,,,,,0
"1355","RDS","Riverdale Public Library District",2016,"October",1194,0,0,1194,,58,130,0,0,0,,188,105,80,0,,185,,,,,,,,,,,,37,0,,,0,,,,,,0,
"1356","RDS","Riverdale Public Library District",2015,"December",1209,0,1,1210,1267,33,110,0,,0,0,143,105,110,0,,215,0,0,0,2,0,0,0,0,0,10,12,36,,,,0,,0,,,,,
"1357","RDS","Riverdale Public Library District",2015,"August",1606,0,0,1606,1678,45,85,0,0,0,0,130,131,136,0,,267,0,0,0,0,5,0,0,0,0,0,5,58,,,0,0,,,,,,,0
"1358","RDS","Riverdale Public Library District",2016,"April",1003,0,69,1072,1120,42,105,0,0,0,0,147,85,79,0,,164,0,0,0,1,3,0,0,0,2,9,15,7,0,,,0,,,,,,0,
"1359","RDS","Riverdale Public Library District",2016,"November",1326,0,1,1327,1330,57,107,0,0,0,0,164,95,124,0,,219,0,0,0,0,4,0,0,0,1,0,5,36,0,,,0,,,,0,,0,
"1360","RDS","Riverdale Public Library District",2015,"July",1666,0,0,1666,1871,58,91,0,,0,0,149,110,82,0,,192,0,0,0,0,2,0,0,0,0,0,2,61,,0,,,,,,,,,0
"1361","RDS","Riverdale Public Library District",2016,"September",1200,0,0,1200,,36,109,0,0,0,0,145,,,,,,,,,,,,,,,,,45,0,,,,,,,,,0,
"1362","RDS","Riverdale Public Library District",2017,"January",904,0,0,904,,38,106,0,0,0,,144,80,90,0,,170,,,,,,,,,,,,33,0,,,0,,,,,0,,
"1363","RDS","Riverdale Public Library District",2016,"August",1384,0,6,1390,,43,96,0,0,0,0,139,113,80,0,,193,,,,,,,,,,,,48,0,,,0,,,,,,0,
"1364","RDS","Riverdale Public Library District",2016,"June",1239,0,6,1245,1220,36,92,0,0,0,0,128,116,73,0,,189,0,0,0,0,3,0,0,0,1,0,4,42,0,,,0,,,,0,,0,
"1365","RDS","Riverdale Public Library District",2016,"January",1146,0,2,1148,1132,31,64,0,,0,0,95,65,63,0,,128,0,0,0,0,0,0,0,0,0,12,12,35,,,,0,,,,,,,
"1366","RDS","Riverdale Public Library District",2015,"June",1565,0,5,1570,1457,60,92,0,,0,0,152,131,108,0,,239,0,0,0,0,2,0,0,0,0,0,2,48,,0,,,,,,0,,,
"1367","RDS","Riverdale Public Library District",2017,"February",1019,0,0,1019,1007,28,105,0,0,0,0,133,89,100,0,,189,0,0,0,1,4,0,0,0,1,5,11,47,0,,,,,,,0,,0,
"1368","RDS","Riverdale Public Library District",2015,"May",1123,0,0,1123,1179,35,54,0,0,0,0,89,108,109,0,0,217,0,0,0,0,5,3,0,0,1,0,9,32,,,,,,,,,,,
"1369","RFS","River Forest Public Library",2016,"August",10529,3467,55,14146,,1793,1305,122,0,54,0,3274,1596,827,27,,2450,,,,,,,,,,,,63,95,,,0,,,,,,0,
"1370","RFS","River Forest Public Library",2016,"June",11323,4025,87,15533,13742,1571,1460,97,0,75,0,3203,1313,900,14,,2227,0,0,0,0,4,14,7,0,0,0,25,60,98,,,0,,,,0,,0,
"1371","RFS","River Forest Public Library",2016,"April",9164,2375,29,11682,11730,1536,1127,62,0,50,0,2775,1298,777,30,,2105,0,0,0,0,5,23,11,0,2,0,41,66,114,,,0,,,,,,0,
"1372","RFS","River Forest Public Library",2015,"May",9842,1861,4,11707,11543,1036,1022,70,0,0,0,2128,1080,707,0,0,1787,0,0,0,0,3,15,7,0,0,0,25,51,,,,,,,,,,,
"1373","RFS","River Forest Public Library",2015,"October",9874,2294,1,12169,11775,1329,1423,75,,12,0,2839,1201,895,0,,2112,0,0,0,0,7,21,20,0,0,0,48,40,,0,,16,,,,,,,0
"1374","RFS","River Forest Public Library",2016,"February",9308,2192,1,11501,11950,1728,1217,73,,26,0,3044,1505,932,23,,2460,0,0,0,0,8,18,5,0,0,0,31,45,0,,,0,,,,,,,
"1375","RFS","River Forest Public Library",2016,"May",9138,2481,1,11691,11013,1465,1187,88,0,33,0,2773,1247,710,32,,1989,0,0,0,0,3,18,5,0,1,0,27,42,71,,,0,,0,,,,0,
"1376","RFS","River Forest Public Library",2015,"July",12237,3710,45,15992,15384,1131,1699,147,,0,0,2977,1318,829,0,,2147,0,0,0,0,7,26,12,0,3,0,48,80,,0,,,,,,,,,0
"1377","RFS","River Forest Public Library",2017,"February",8383,2873,7,11328,11405,1874,1161,72,0,29,0,3136,1510,897,26,,2433,0,0,0,0,6,16,13,0,3,0,38,36,65,,,,,,,0,,0,
"1378","RFS","River Forest Public Library",2017,"January",8825,3221,1,12087,,1827,1110,97,0,71,,3105,1895,985,36,,2916,,,,,,,,,,,,48,40,,,0,,,,,0,,
"1379","RFS","River Forest Public Library",2016,"October",9334,2657,0,12067,,1709,1286,86,0,58,,3139,1615,823,33,,2471,,,,,,,,,,,,38,76,,,0,,,,,,0,
"1380","RFS","River Forest Public Library",2016,"November",8828,2800,0,11700,11195,1632,1237,102,0,21,0,2992,1397,782,27,,2206,0,0,0,0,7,15,6,0,2,0,30,36,72,,,0,,,,0,,0,
"1381","RFS","River Forest Public Library",2015,"June",12356,3571,13,15940,13972,1003,1333,157,,0,0,2493,1290,862,0,,2152,0,0,0,0,5,19,10,0,2,0,36,75,,0,,,,,,0,,,
"1382","RFS","River Forest Public Library",2016,"December",7610,2398,442,10519,,1966,1167,65,,38,0,3236,1345,702,23,,2070,0,0,0,0,6,13,7,0,0,0,26,33,69,,,0,,,,0,,0,
"1383","RFS","River Forest Public Library",2015,"September",10277,2516,11,12804,11708,1148,1274,74,,2,0,2498,1281,809,15,,2105,0,0,0,1,10,18,13,0,1,0,43,99,,,0,0,,,,,,,0
"1384","RFS","River Forest Public Library",2016,"July",10173,3546,5,13806,13585,1746,1382,151,0,27,0,3306,1257,865,24,,2146,,,,,,,,,,,,40,82,,,0,,,,,,0,
"1385","RFS","River Forest Public Library",2015,"August",10864,2418,1,13283,13142,1209,1404,89,0,2,0,2704,1243,740,4,,1987,0,0,0,0,10,16,16,0,9,0,51,70,,,0,0,,,,,,,0
"1386","RFS","River Forest Public Library",2015,"December",9937,2070,1,12008,12359,1436,1258,64,,22,0,2780,1073,704,30,,1807,0,0,0,0,5,28,5,0,1,0,39,31,,,,0,,0,,,,,
"1387","RFS","River Forest Public Library",2016,"September",9698,2777,7,12567,,1475,1159,91,0,78,0,2803,,,,,,,,,,,,,,,,,58,85,,,,,,,,,0,
"1388","RFS","River Forest Public Library",2016,"January",10133,2170,1,12304,11412,1331,1413,72,,22,0,2838,1679,901,31,,2611,0,0,0,0,7,22,6,0,1,0,36,53,,,,0,,,,,,,
"1389","RFS","River Forest Public Library",2015,"November",9870,2205,30,12105,11680,1584,1166,117,,16,0,2883,1129,830,26,,1985,0,0,0,0,7,16,10,0,1,0,34,54,,,,0,,0,,,,,
"1390","RFS","River Forest Public Library",2016,"March",10830,2778,4,13629,12631,1813,1341,87,0,24,0,3266,1267,824,34,,2125,0,0,0,0,12,16,8,0,0,0,36,59,17,,,0,,,,,,1,
"1391","RGS","River Grove Public Library District",2016,"November",3644,0,0,3644,3621,324,590,0,0,0,0,914,372,317,0,,689,0,0,0,0,5,14,0,0,0,0,19,24,0,,,0,,,,0,,0,
"1392","RGS","River Grove Public Library District",2015,"August",3905,0,0,3905,3876,371,350,0,0,0,0,721,395,436,0,,831,0,0,0,0,5,1,0,0,1,0,7,33,,,0,0,,,,,,,0
"1393","RGS","River Grove Public Library District",2016,"February",3926,0,1,3927,4070,508,543,0,,0,0,1051,416,356,0,,772,0,0,0,0,3,10,0,0,2,0,15,33,0,,,0,,,,,,,
"1394","RGS","River Grove Public Library District",2016,"August",3614,0,42,3656,,379,490,0,0,0,1,870,465,268,0,,733,,,,,,,,,,,,38,0,,,0,,,,,,0,
"1395","RGS","River Grove Public Library District",2015,"June",4036,0,0,4036,4021,352,555,0,,0,0,907,464,427,0,,891,0,0,0,0,5,3,0,0,1,0,9,29,,0,,,,,,0,,,
"1396","RGS","River Grove Public Library District",2016,"October",3795,0,0,3795,,540,584,0,0,0,,1124,379,307,0,,686,,,,,,,,,,,,37,0,,,0,,,,,,0,
"1397","RGS","River Grove Public Library District",2016,"May",3599,0,0,3599,3745,326,661,0,0,0,0,987,424,320,0,,744,0,0,0,0,8,0,0,0,2,0,10,27,0,,,0,,0,,,,0,
"1398","RGS","River Grove Public Library District",2015,"October",4603,0,0,4603,4431,383,433,0,,0,0,816,520,479,0,,999,0,0,0,0,10,7,0,0,2,0,19,20,,0,,0,,,,,,,0
"1399","RGS","River Grove Public Library District",2016,"March",4168,0,1,4169,3942,576,516,0,0,0,0,1092,472,382,0,,854,0,0,0,0,10,7,0,0,5,0,22,38,0,,,0,,,,,,0,
"1400","RGS","River Grove Public Library District",2015,"May",3800,0,0,3800,3950,369,482,0,0,0,0,851,433,381,0,0,814,0,0,0,0,5,3,0,0,1,0,9,26,,,,,,,,,,,
"1401","RGS","River Grove Public Library District",2015,"July",3842,0,9,3851,4028,282,534,0,,0,0,816,480,397,0,,877,0,0,0,0,3,3,0,0,1,0,7,37,,0,,,,,,,,,0
"1402","RGS","River Grove Public Library District",2017,"February",3101,0,0,3101,3227,310,403,0,0,0,0,713,387,337,0,,724,0,0,0,0,4,8,0,0,0,0,12,29,0,,,,,,,0,,0,
"1403","RGS","River Grove Public Library District",2016,"April",3845,0,6,3851,3892,442,719,0,0,0,0,1161,438,311,0,,749,0,0,0,0,9,5,0,0,2,0,16,97,0,,,0,,,,,,0,
"1404","RGS","River Grove Public Library District",2015,"November",4007,0,9,4016,4125,415,510,0,,0,0,925,526,346,0,,872,0,0,0,0,7,6,0,0,0,0,13,24,,,,0,,0,,,,,
"1405","RGS","River Grove Public Library District",2016,"December",2771,0,135,2906,,265,494,0,,0,0,759,317,248,0,,565,0,0,0,0,3,8,0,0,1,0,12,16,0,,,0,,,,0,,0,
"1406","RGS","River Grove Public Library District",2015,"December",3832,0,0,3832,3849,465,507,0,,0,0,972,495,348,0,,843,0,0,0,0,8,18,0,0,0,0,26,18,,,,0,,0,,,,,
"1407","RGS","River Grove Public Library District",2016,"June",4506,0,9,4515,4032,526,538,0,0,0,0,1064,438,339,0,,777,0,0,0,0,1,7,0,0,3,0,11,44,0,,,0,,,,0,,0,
"1408","RGS","River Grove Public Library District",2016,"July",4053,0,0,4053,3962,442,621,0,0,0,0,1063,391,296,0,,687,,,,,,,,,,,,21,0,,,0,,,,,,0,
"1409","RGS","River Grove Public Library District",2017,"January",3987,0,0,3987,,400,456,0,0,0,,856,430,336,0,,766,,,,,,,,,,,,23,0,,,0,,,,,0,,
"1410","RGS","River Grove Public Library District",2016,"January",3951,0,1,3952,3620,386,571,0,,0,0,957,520,388,0,,908,0,0,0,0,5,10,0,0,2,0,17,18,,,,0,,,,,,,
"1411","RGS","River Grove Public Library District",2016,"September",3484,0,0,3484,,375,520,0,0,0,0,895,,,,,,,,,,,,,,,,,29,0,,,,,,,,,0,
"1412","RGS","River Grove Public Library District",2015,"September",3979,0,0,3979,3626,340,344,0,,0,0,684,527,382,0,,909,0,0,0,0,6,5,0,0,1,0,12,20,,,0,0,,,,,,,0
"1413","ROS","William Leonard Public Library District",2016,"May",24,0,0,24,26,1,0,0,0,0,0,1,6,6,0,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,,,0,,0,,,,0,
"1414","ROS","William Leonard Public Library District",2016,"February",39,0,0,39,34,1,0,0,,0,0,1,14,8,0,,22,0,0,0,0,0,0,0,0,0,0,0,21,0,,,0,,,,,,,
"1415","ROS","William Leonard Public Library District",2015,"May",27,0,0,27,52,3,2,0,0,0,0,5,14,12,0,0,26,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,,,,,
"1416","ROS","William Leonard Public Library District",2015,"October",44,0,0,44,37,12,0,0,,0,0,12,22,2,0,,24,0,0,0,0,0,0,0,0,0,0,0,28,,0,,0,,,,,,,0
"1417","ROS","William Leonard Public Library District",2016,"March",25,0,0,25,35,16,3,0,0,0,0,19,34,3,0,,37,0,0,0,0,0,0,0,0,0,0,0,16,0,,,0,,,,,,0,
"1418","ROS","William Leonard Public Library District",2016,"April",36,0,0,36,32,1,0,0,0,0,0,1,6,21,0,,27,0,0,0,0,0,0,0,0,0,0,0,15,0,,,0,,,,,,0,
"1419","ROS","William Leonard Public Library District",2017,"February",57,0,0,57,40,16,8,0,0,0,0,24,13,44,0,,57,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,,,,0,,0,
"1420","ROS","William Leonard Public Library District",2016,"July",22,0,0,22,11,2,1,0,0,0,0,3,10,40,0,,50,,,,,,,,,,,,15,0,,,0,,,,,,0,
"1421","ROS","William Leonard Public Library District",2016,"September",54,0,0,54,,13,15,0,0,0,0,28,,,,,,,,,,,,,,,,,5,0,,,,,,,,,0,
"1422","ROS","William Leonard Public Library District",2016,"December",23,0,0,23,,5,34,0,,0,0,39,12,10,0,,22,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,,,,0,,0,
"1423","ROS","William Leonard Public Library District",2015,"July",20,0,0,20,37,2,3,0,,0,0,5,13,3,0,,16,0,0,0,0,0,0,0,0,0,0,0,17,,0,,,,,,,,,0
"1424","ROS","William Leonard Public Library District",2015,"September",50,0,0,50,41,,,,,,,,11,2,0,,13,0,0,0,0,0,0,0,0,0,0,0,32,,,0,0,,,,,,,
"1425","ROS","William Leonard Public Library District",2016,"August",37,0,0,37,,32,4,0,0,0,0,36,28,8,0,,36,,,,,,,,,,,,21,0,,,0,,,,,,0,
"1426","ROS","William Leonard Public Library District",2017,"January",52,0,0,52,,7,25,0,0,0,,32,10,35,0,,45,,,,,,,,,,,,10,0,,,0,,,,,0,,
"1427","ROS","William Leonard Public Library District",2015,"June",59,0,0,59,121,26,8,0,,0,0,34,17,12,0,,29,0,0,0,0,0,0,0,0,0,0,0,34,,0,,,,,,0,,,
"1428","ROS","William Leonard Public Library District",2016,"November",65,0,0,65,64,14,29,0,0,0,0,43,18,122,0,,140,0,0,0,0,0,0,0,0,0,0,0,4,0,,,0,,,,0,,0,
"1429","ROS","William Leonard Public Library District",2015,"December",32,0,0,32,29,1,0,0,,0,0,1,14,3,0,,17,0,0,0,0,0,0,0,0,0,0,0,5,,,,0,,0,,,,,
"1430","ROS","William Leonard Public Library District",2016,"January",25,0,0,25,28,1,1,0,,0,0,2,6,3,0,,9,0,0,0,0,0,0,0,0,0,0,0,12,,,,0,,,,,,,
"1431","ROS","William Leonard Public Library District",2016,"June",20,0,0,20,13,20,0,0,0,0,0,20,32,4,0,,36,0,0,0,0,0,0,0,0,0,0,0,8,0,,,0,,,,0,,0,
"1432","ROS","William Leonard Public Library District",2016,"October",33,0,0,33,,23,1,0,0,0,,24,28,3,0,,31,,,,,,,,,,,,7,0,,,0,,,,,,0,
"1433","ROS","William Leonard Public Library District",2015,"November",25,0,0,25,41,4,0,0,,0,0,4,9,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,17,,,,0,,0,,,,,
"1434","ROS","William Leonard Public Library District",2015,"August",21,0,0,21,19,1,13,0,0,0,0,14,14,4,0,,18,0,0,0,0,0,0,0,0,0,0,0,17,,,0,0,,,,,,,0
"1435","RPS","Richton Park Public Library District",2015,"November",3847,600,0,4447,4585,296,482,71,,0,0,849,526,114,0,,640,0,0,0,0,3,0,7,0,1,0,11,50,,,,0,,0,,,,,
"1436","RPS","Richton Park Public Library District",2016,"August",4145,417,10,4572,,374,483,11,0,0,0,868,425,127,0,,552,,,,,,,,,,,,52,0,,,0,,,,,,0,
"1437","RPS","Richton Park Public Library District",2015,"December",3755,811,0,4566,4395,212,405,21,,0,0,638,541,186,0,,727,0,0,0,0,1,0,0,0,0,0,1,32,,,,0,,0,,,,,
"1438","RPS","Richton Park Public Library District",2016,"May",3070,494,9,3573,3432,231,392,42,0,0,0,665,423,124,0,,547,0,0,0,0,21,0,14,0,1,0,36,53,0,,,0,,0,,,,0,
"1439","RPS","Richton Park Public Library District",2015,"August",4772,716,13,5501,5824,266,543,29,0,0,0,838,591,179,0,,770,0,0,0,0,0,0,1,0,0,0,1,85,,,0,0,,,,,,,0
"1440","RPS","Richton Park Public Library District",2016,"November",3117,355,0,3472,3458,239,321,30,0,0,0,590,419,127,0,,546,0,0,0,0,28,0,1,0,6,0,35,48,0,,,0,,,,0,,0,
"1441","RPS","Richton Park Public Library District",2016,"October",3658,563,0,4221,,184,417,22,0,0,,623,421,149,0,,570,,,,,,,,,,,,48,0,,,0,,,,,,0,
"1442","RPS","Richton Park Public Library District",2015,"July",5579,1104,1,6684,6677,286,502,64,,0,0,852,666,206,0,,872,0,0,0,0,0,0,0,0,0,0,0,71,,0,,,,,,,,,0
"1443","RPS","Richton Park Public Library District",2015,"June",5329,967,8,6304,5481,285,541,12,,0,0,838,740,196,1,,937,0,0,0,0,1,0,4,0,1,0,6,79,,0,,,,,,0,,,
"1444","RPS","Richton Park Public Library District",2016,"September",3694,654,0,4348,,240,400,16,0,0,0,656,,,,,,,,,,,,,,,,,75,0,,,,,,,,,0,
"1445","RPS","Richton Park Public Library District",2016,"April",3735,479,11,4225,3635,214,409,10,0,0,0,633,528,148,0,,676,0,0,0,0,22,0,16,0,2,0,40,61,0,,,0,,,,,,0,
"1446","RPS","Richton Park Public Library District",2017,"February",3375,325,0,3700,3394,159,350,21,0,0,0,530,426,96,0,,522,0,0,0,0,27,0,1,0,4,0,32,47,0,,,,,,,0,,0,
"1447","RPS","Richton Park Public Library District",2016,"June",5023,564,2,5589,4893,292,454,21,0,0,0,767,680,194,0,,874,0,0,0,0,31,0,0,0,4,0,35,65,0,,,0,,,,0,,0,
"1448","RPS","Richton Park Public Library District",2016,"January",3857,749,0,4606,4571,283,489,32,,0,0,804,555,222,1,,778,0,0,0,0,2,0,0,0,2,0,4,45,,,,0,,,,,,,
"1449","RPS","Richton Park Public Library District",2015,"September",5047,60,19,5126,4892,238,521,0,,0,0,759,433,136,0,,569,0,0,0,0,0,0,5,0,0,0,5,88,,,0,0,,,,,,,0
"1450","RPS","Richton Park Public Library District",2016,"December",2890,224,41,3155,,228,381,18,,0,14,641,378,130,0,,508,0,0,0,0,16,0,0,0,2,0,18,32,0,,,0,,,,0,,0,
"1451","RPS","Richton Park Public Library District",2015,"October",4268,696,9,4973,4848,152,435,36,,0,0,623,622,174,0,,796,0,0,0,0,1,0,0,0,0,0,1,74,,0,,0,,,,,,,0
"1452","RPS","Richton Park Public Library District",2016,"July",4238,599,1,4838,4649,393,652,23,0,0,0,1068,665,236,0,,901,,,,,,,,,,,,48,0,,,0,,,,,,0,
"1453","RPS","Richton Park Public Library District",2016,"March",3705,533,6,4244,4363,232,420,30,0,0,0,682,636,242,0,,878,0,0,0,0,18,0,0,0,0,0,18,63,0,,,0,,,,,,0,
"1454","RPS","Richton Park Public Library District",2016,"February",3646,671,1,4318,4330,189,526,44,,0,0,759,527,182,0,,709,0,0,0,0,7,0,0,0,0,0,7,35,0,,,0,,,,,,,
"1455","RPS","Richton Park Public Library District",2017,"January",3135,413,3,3551,,209,329,11,0,0,,549,366,146,0,,512,,,,,,,,,,,,43,0,,,0,,,,,0,,
"1456","RPS","Richton Park Public Library District",2015,"May",3967,382,0,4349,4348,250,580,9,0,0,0,839,446,148,0,0,594,0,0,0,0,0,0,0,0,0,0,0,70,,,,,,,,,,,
"1457","RSS","Riverside Public Library",2016,"November",8237,107,0,8385,7669,982,844,1,0,23,0,1850,958,480,4,,1442,0,0,9,1,17,26,10,0,2,0,65,48,41,,,0,,,,0,,0,
"1458","RSS","Riverside Public Library",2016,"February",9644,40,0,9684,10928,1227,807,0,,0,0,2034,1180,540,0,,1720,0,0,0,0,14,32,16,0,8,0,70,42,0,,,0,,,,,,,
"1459","RSS","Riverside Public Library",2015,"October",9519,65,6,9590,8968,1237,935,0,,0,0,2172,1103,610,0,,1713,0,0,0,0,16,19,19,0,6,0,60,66,,0,,0,,,,,,,0
"1460","RSS","Riverside Public Library",2016,"October",9190,77,1,9317,,1151,801,1,0,3,,1956,1202,498,9,,1709,,,,,,,,,,,,52,49,,,0,,,,,,0,
"1461","RSS","Riverside Public Library",2015,"August",9703,0,0,9703,9846,1162,966,0,0,0,0,2128,1142,598,1,,1741,0,0,0,0,10,34,18,0,3,0,65,70,,,0,0,,,,,,,0
"1462","RSS","Riverside Public Library",2016,"September",8344,46,2,8436,,1166,933,0,0,0,0,2099,,,,,,,,,,,,,,,,,53,44,,,,,,,,,0,
"1463","RSS","Riverside Public Library",2015,"July",9944,0,3,9947,10064,1429,1267,0,,0,0,2696,1254,583,0,,1837,0,2,0,0,4,29,18,0,3,0,56,65,,0,,,,,,,,,0
"1464","RSS","Riverside Public Library",2016,"May",10662,83,0,10803,8641,1194,736,1,0,14,0,1945,1247,568,7,,1822,0,0,0,0,3,37,12,0,3,0,55,48,58,,,0,,0,,,,0,
"1465","RSS","Riverside Public Library",2016,"July",9050,84,2,9177,9019,1345,1099,0,0,0,0,2444,1252,474,0,,1726,,,,,,,,,,,,50,41,,,0,,,,,,0,
"1466","RSS","Riverside Public Library",2015,"September",9943,17,4,9964,8755,1153,967,0,,0,0,2120,1075,609,0,,1684,0,0,0,0,12,27,19,0,1,0,59,63,,,0,0,,,,,,,0
"1467","RSS","Riverside Public Library",2015,"November",9660,72,0,9732,8792,1107,903,2,,0,0,2012,1055,548,0,,1603,0,0,0,0,18,32,14,0,2,0,66,43,,,,0,,0,,,,,
"1468","RSS","Riverside Public Library",2015,"December",9969,76,0,10045,9579,1097,830,0,,0,0,1927,1092,591,0,,1683,0,0,0,0,12,37,13,0,4,0,66,43,,,,0,,0,,,,,
"1469","RSS","Riverside Public Library",2015,"June",10294,0,3,10297,9555,1136,992,0,,0,0,2128,1111,698,0,,1809,1,1,0,0,4,17,19,0,0,0,42,73,,0,,,,,,0,,,
"1470","RSS","Riverside Public Library",2016,"January",11093,53,0,11146,8631,1124,860,0,,1,0,1985,1359,721,6,,2086,0,0,0,0,14,21,10,0,6,0,51,37,,,,0,,,,,,,
"1471","RSS","Riverside Public Library",2015,"May",8092,0,13,8105,7844,1284,937,0,0,0,1,2222,1112,644,0,0,1756,0,0,0,0,11,24,12,0,2,0,49,53,,,,,,,,,,,
"1472","RSS","Riverside Public Library",2016,"March",10487,70,1,10559,10336,1226,898,0,0,1,0,2126,1296,596,6,,1898,1,0,0,0,8,22,16,0,0,0,47,50,1,,,0,,,,,,1,
"1473","RSS","Riverside Public Library",2016,"August",9570,88,59,9762,,1049,1027,3,0,0,0,2079,1297,723,0,,2020,,,,,,,,,,,,64,45,,,0,,,,,,0,
"1474","RSS","Riverside Public Library",2016,"April",9165,57,22,9294,8488,1053,912,0,0,3,0,1968,1409,709,4,,2122,1,0,0,1,10,34,11,0,4,0,61,55,50,,,0,,,,,,0,
"1475","RSS","Riverside Public Library",2016,"December",7047,73,200,7348,,1095,789,0,,3,0,1887,1018,419,1,,1438,0,0,0,0,10,16,7,0,3,0,36,30,28,,,0,,,,0,,0,
"1476","RSS","Riverside Public Library",2017,"February",7704,49,3,7785,7599,1201,677,0,0,5,0,1883,1305,508,5,,1818,0,0,0,0,5,24,13,0,2,0,44,50,29,,,,,,,0,,0,
"1477","RSS","Riverside Public Library",2016,"June",12045,119,62,12258,9565,1276,821,0,0,2,2,2101,1236,661,2,,1899,0,0,0,0,4,25,13,1,2,0,45,64,32,,,0,,,,0,,0,
