"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"502","BFS","Brookfield Public Library","XBR","https://catalog.swanlibraries.net/bfs","July",2011,156,"bfs",7924,7657,1457,177,1,17216,0.00573369364304693,"BFS Brookfield",10,2,39,12,0,18,3,0,0,37,37,8,3,9,3,14,10,16,1,8,3,55,4,0,0,0,44,8,6,4,24,10,12,3,22,3,16,8,12,5,0,0,127,9,7,0,136,40,18,28,42,6,28,17,0,0,22,6,25,12,43,18,0,18,8,21,1,14,3,49,16,8,5,11,2,55,19,131,11,8,3,28,13,32,9,14,3,3,0,,,23,3,1,1,22,7,28,25,1,0,31,4,7,5,14,5,81,13,134,48,50,12,14,5,3,35,10,16,8,8,3,1,0,22,11,0,2,21,6,9,4,0,0,18,3,28,13,3,0,12,3,16,0,1,7,5,5,3,7,0,0,19,11,1,2,28,31,0,1,17,3,49,10,5,2,81,8,2623,,,,,,,,67,99
"503","BIS","Blue Island Public Library","XBR","https://catalog.swanlibraries.net/bis","July",2011,47,"bis",6869,6669,1628,177,2,15345,0.0051105674345118,"BIS Blue Island",10,0,19,11,0,2,1,23,4,0,0,15,0,1,2,18,0,15,0,12,1,34,5,0,0,0,39,9,5,0,24,2,4,0,26,1,12,2,7,3,0,0,62,3,3,1,76,25,14,17,35,5,16,2,0,0,20,5,14,4,22,6,0,46,9,22,0,18,2,21,3,11,1,19,3,40,6,80,11,4,0,25,2,18,4,9,0,0,0,,,7,0,0,3,24,3,12,8,3,0,28,2,7,4,15,0,50,2,63,18,44,4,17,2,5,29,3,16,4,3,0,4,0,18,5,1,2,19,3,3,2,0,0,8,5,24,0,2,1,11,0,14,1,0,12,2,1,3,6,0,0,11,3,2,2,22,13,0,1,8,0,44,2,1,2,40,6,1671,,,,,,,,449,108
"504","BKS","Berkeley Public Library","XBR","https://catalog.swanlibraries.net/bks","July",2011,12,"bks",1738,1780,247,84,0,3849,0.00128188817565565,"BKS Berkeley",2,0,8,3,0,2,0,9,3,6,7,0,0,2,0,1,0,2,0,3,0,11,3,0,0,0,8,2,3,1,7,3,0,0,7,0,2,0,4,2,0,0,28,9,6,2,40,24,3,9,7,1,4,1,0,0,3,1,3,2,2,2,0,10,1,4,0,8,0,11,5,2,0,9,1,13,5,14,5,2,0,4,5,1,0,1,0,1,0,,,4,0,2,1,8,2,9,1,0,0,3,3,0,1,4,0,23,2,27,13,8,3,5,0,1,17,0,10,1,1,1,1,0,4,1,1,0,3,0,2,1,0,0,1,1,9,4,2,0,1,2,0,1,0,1,1,2,0,1,0,0,3,3,0,0,6,4,0,0,1,3,12,4,1,2,6,6,590,,,,,,,,70,21
"505","BPS","Bedford Park Public Library District","XBR","https://catalog.swanlibraries.net/bps","July",2011,8,"bps",1110,1165,497,26,0,2798,0.00093185843478423,"BPS Bedford Park",2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,3,0,3,0,0,1,0,0,2,0,2,0,0,0,7,0,1,0,3,1,1,1,1,0,3,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,1,0,0,1,0,0,1,0,1,1,2,0,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,95,,,,,,,,74,1
"506","BRS","Broadview Public Library District","XBR","https://catalog.swanlibraries.net/brs","July",2011,37,"brs",4796,4644,667,48,1,10156,0.00338239966535691,"BRS Broadview",2,0,9,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,8,0,1,0,3,1,0,0,2,1,2,1,2,0,0,0,7,2,3,0,13,2,0,1,3,1,2,2,0,0,3,0,3,0,2,0,0,3,0,4,0,3,1,2,0,1,0,3,0,3,0,6,0,1,0,2,0,1,0,1,0,0,0,,,0,0,0,1,1,0,7,1,2,0,6,1,0,0,2,0,5,0,5,1,6,0,2,0,1,7,0,1,0,0,0,0,0,2,2,2,0,2,0,1,0,0,0,4,0,3,1,2,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,3,1,0,1,3,0,218,,,,,,,,134,38
"507","BVS","Bridgeview Public Library","XBR","https://catalog.swanlibraries.net/bvs","July",2011,138,"bvs",1348,1255,290,10,0,2903,0.000966828104424096,"BVS Bridgeview",5,0,9,0,0,2,0,2,2,5,3,2,0,1,0,3,1,0,0,3,0,14,4,0,0,0,18,0,3,0,10,1,2,0,9,2,6,0,5,0,0,0,25,2,8,0,24,4,3,4,10,0,13,2,0,0,3,2,6,0,6,2,0,1,0,7,1,1,0,8,1,1,1,5,1,14,2,33,2,1,0,6,0,9,1,2,0,0,0,,,5,0,0,0,5,1,10,2,0,0,9,0,3,0,2,1,27,2,21,6,17,1,7,1,1,15,0,3,0,0,0,1,0,9,1,0,1,6,0,0,0,0,0,2,0,7,1,0,0,2,0,4,0,0,7,1,6,0,1,0,0,6,2,0,0,10,3,0,0,3,0,20,3,1,0,14,2,575,,,,,,,,3738,52
"508","BWS","Bellwood Public Library","XBR","https://catalog.swanlibraries.net/bws","July",2011,151,"bws",3163,3099,479,55,1,6797,0.00226370328135397,"BWS Bellwood",7,0,21,4,0,2,1,9,2,14,7,8,1,0,0,27,0,1,1,0,0,13,4,0,0,0,28,8,4,1,12,1,3,0,11,1,5,1,2,1,0,0,39,3,9,0,37,11,1,6,13,0,22,2,0,0,9,2,16,3,3,3,0,21,3,8,0,9,1,5,2,3,0,9,1,24,4,29,4,0,0,9,1,8,5,3,0,0,0,,,2,0,4,0,3,4,40,9,4,0,10,0,0,1,10,0,16,7,44,12,12,2,10,4,1,12,1,5,1,0,0,0,2,15,4,3,0,15,1,0,0,1,0,15,1,8,3,3,0,3,1,8,0,0,2,1,2,1,2,1,0,9,3,0,0,15,6,0,0,7,4,26,2,0,0,32,5,943,,,"bws",1,0,0,1,566,63
"509","BYS","Berwyn Public Library","XBR","https://catalog.swanlibraries.net/bys","July",2011,191,"bys",14930,15266,2080,641,3,32920,0.0109638240432798,"BYS Berwyn",22,1,32,7,0,6,2,15,6,29,29,2,1,9,4,20,2,6,1,9,1,0,0,0,0,0,32,4,9,1,33,5,3,2,28,4,15,8,6,0,0,0,80,8,9,4,89,14,19,12,42,5,19,16,0,0,24,9,24,3,25,9,0,13,2,19,1,10,0,32,12,10,5,16,4,39,10,60,7,2,0,22,4,18,1,13,1,2,0,,,11,1,4,1,28,5,22,13,2,1,30,1,12,8,6,3,77,8,75,8,37,5,15,1,8,18,5,17,4,4,0,3,0,18,4,3,0,14,5,3,1,1,0,17,9,25,4,4,3,9,3,11,3,0,9,6,5,1,6,1,0,19,1,2,0,34,17,0,2,10,5,30,2,4,2,61,4,1859,,,,,,,,772,185
"510","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","July",2011,40,"bzs",43,18,21,4,0,86,2.86418246574138e-05,"BZS Brookfield Zoo",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,1,0,0,1,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,51,,,,,,,,101,17
"511","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","July",2011,,"cas",600,580,133,6,0,1319,0.000439285659571265,"CAS Calumet Park",2,0,0,1,0,0,0,4,0,1,0,1,0,1,0,2,0,0,0,3,0,2,0,0,0,0,6,0,0,0,3,1,0,0,1,1,1,0,3,0,0,0,5,1,2,0,13,1,2,0,8,2,2,0,0,0,1,0,4,0,3,2,0,3,1,5,0,1,0,7,0,0,0,2,0,2,4,7,0,0,0,2,0,4,1,1,0,0,0,,,2,0,1,0,3,0,3,1,0,0,2,0,0,0,1,0,5,1,13,1,6,0,1,0,0,2,0,1,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,5,0,6,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,9,2,0,0,0,0,2,0,4,0,7,1,213,,,,,,,,30,21
"512","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","July",2011,36,"ccs",7533,7290,2377,295,1,17496,0.00582694609541991,"CCS Calumet City",15,1,21,4,0,4,0,18,1,15,10,5,1,4,1,25,3,8,1,5,0,23,3,0,0,0,0,0,11,6,16,3,6,2,13,2,2,0,5,0,0,0,45,4,5,0,48,16,5,3,17,1,22,4,0,0,10,1,11,3,18,3,0,18,5,13,1,12,0,12,1,4,1,11,3,22,5,32,6,5,0,17,2,8,2,5,0,0,0,,,9,1,3,0,10,3,33,11,0,0,16,2,3,2,8,0,42,4,61,11,29,1,12,1,0,13,0,4,6,2,1,2,0,6,5,12,0,4,1,1,0,0,0,10,0,8,2,4,0,4,3,6,2,0,7,1,4,2,8,1,0,3,1,2,2,19,5,0,0,3,1,20,1,0,0,31,8,1112,,,,,,,,705,122
"513","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","July",2011,81,"chs",2325,2261,503,61,0,5150,0.00171517903471722,"CHS Chicago Heights",5,0,21,4,0,2,2,7,0,15,3,5,1,5,1,9,1,6,0,1,0,13,2,0,0,0,21,0,0,0,15,2,2,1,7,0,5,1,3,0,0,0,33,1,5,0,37,18,9,2,20,1,10,1,0,0,11,2,3,1,12,3,0,15,0,6,0,5,0,17,1,5,0,5,1,26,2,28,0,0,0,10,1,9,1,4,1,2,0,,,3,0,2,2,6,2,12,4,3,0,10,0,4,1,3,2,34,0,33,5,14,1,3,3,2,17,1,9,1,4,0,0,0,6,1,1,0,6,2,5,1,0,0,2,0,8,2,0,1,5,0,5,0,0,2,0,2,1,3,0,0,8,3,1,0,11,4,0,0,11,2,21,1,2,1,34,4,805,,,"chs",3,0,0,3,168,129
"514","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","July",2011,113,"cis",9526,9163,1327,215,0,20231,0.00673782272842022,"CIS Cicero",9,1,27,24,0,5,3,20,20,34,30,14,3,2,2,18,0,10,3,8,0,53,14,0,0,0,34,8,6,3,0,0,1,3,13,3,10,3,6,3,10,14,45,13,9,5,77,37,10,29,41,2,21,9,0,0,19,8,14,10,20,19,0,16,16,12,0,14,0,21,8,13,1,19,4,38,2,54,18,1,1,19,12,29,2,2,3,0,0,,,9,2,2,2,20,5,23,10,6,0,39,9,6,6,3,1,44,3,84,27,34,6,15,8,4,27,6,6,4,5,2,3,1,10,9,0,0,15,3,7,1,2,0,10,4,10,6,1,0,12,2,13,3,0,8,6,3,1,2,0,0,8,6,2,1,22,18,0,0,11,4,54,14,5,2,47,15,1869,,,,,,,,795,439
"515","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","July",2011,145,"cns",2218,2134,417,17,1,4787,0.00159428389110511,"CNS Clarendon Hills",6,1,10,2,0,3,0,10,1,8,2,3,1,2,0,3,0,4,1,5,0,10,3,0,0,0,11,4,6,1,15,0,0,0,5,0,5,2,0,0,0,0,31,9,2,0,46,10,7,2,15,2,1,1,0,0,8,1,7,3,6,3,0,0,1,4,1,3,1,10,4,2,0,10,0,12,5,27,6,0,0,11,3,6,0,2,1,0,0,,,5,1,1,3,9,0,8,0,0,0,9,2,1,1,8,1,29,4,33,6,12,3,9,3,2,16,1,9,3,1,0,1,2,3,2,0,0,10,1,3,1,0,0,5,2,8,1,1,0,2,2,2,0,0,3,0,0,0,0,0,0,4,2,1,1,9,2,0,0,6,0,28,3,1,0,24,1,698,,,,,,,,512,38
"516","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","July",2011,147,"crs",4996,4971,959,194,1,11121,0.00370378758157092,"CRS Chicago Ridge",9,0,16,3,0,3,2,6,2,18,7,3,1,2,1,5,0,1,0,5,0,20,2,0,1,0,24,1,2,0,14,2,3,1,0,0,3,2,5,0,0,0,42,3,9,1,50,9,10,13,18,3,17,3,0,0,7,0,10,1,17,5,0,10,0,13,0,5,1,11,0,5,0,9,1,25,4,51,3,1,1,4,3,14,1,0,0,0,0,,,10,0,1,0,6,1,14,4,2,0,10,1,3,4,7,0,45,1,38,4,28,5,6,0,3,20,4,13,1,3,0,0,0,11,4,0,0,5,0,5,2,0,0,4,2,10,1,1,0,4,2,2,0,0,6,2,1,0,2,0,0,8,1,1,1,13,5,0,0,7,2,18,6,5,0,27,2,938,,,"crs",98,0,0,98,380,56
"517","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","July",2011,76,"cts",4792,4756,1345,106,1,11000,0.00366348920036688,"CTS Crete",16,2,37,10,0,5,4,14,16,17,20,2,4,3,5,4,2,9,3,5,4,20,5,0,0,0,28,5,7,2,17,7,8,3,22,1,0,0,9,2,0,0,55,19,9,0,83,17,16,10,24,0,23,3,0,0,20,6,15,0,11,9,0,15,4,12,2,8,0,23,2,9,1,19,5,36,8,61,14,3,0,19,12,7,7,1,0,1,0,,,12,0,2,2,13,0,22,12,4,0,26,2,3,2,9,2,55,11,74,26,22,7,10,6,3,26,4,20,6,1,2,1,0,16,9,2,1,8,8,3,1,0,0,15,12,17,5,6,0,5,4,11,2,0,6,4,6,7,2,0,0,15,8,6,2,24,20,0,0,9,10,36,5,5,4,63,11,1660,,,,,,,,195,54
"518","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","July",2011,7,"cws",2090,2192,458,25,0,4765,0.00158695691270438,"CWS Crestwood",6,2,14,1,0,1,1,13,1,7,3,3,0,4,0,2,0,1,0,4,0,13,0,0,0,0,14,0,2,1,9,3,2,2,8,1,3,1,0,0,0,0,29,2,2,0,48,4,9,1,8,1,9,1,0,0,7,1,5,4,15,4,0,2,1,6,1,5,0,4,0,2,1,11,0,14,0,27,3,1,2,9,2,7,0,3,1,0,0,,,4,0,0,1,4,1,12,0,1,0,7,3,5,2,3,0,21,4,31,4,8,2,7,2,3,3,0,11,2,0,0,0,0,11,0,0,0,4,0,1,0,0,0,1,1,9,1,3,2,3,0,6,0,0,7,2,3,0,2,0,0,7,1,0,0,6,4,0,0,5,0,17,1,1,1,24,4,642,,,,,,,,85,30
"519","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","July",2011,616,"dgs",41190,39310,5123,896,6,86525,0.0288166730056131,"DGS Downers Grove",79,7,109,32,0,34,7,69,29,104,44,24,6,32,12,52,13,58,13,26,0,128,23,0,0,0,145,19,43,11,89,23,44,9,113,10,64,20,19,4,0,0,0,0,25,4,455,102,78,68,135,12,144,31,0,0,118,10,73,22,99,28,0,60,18,52,9,42,5,126,31,36,9,79,9,167,34,302,46,24,3,110,17,116,13,34,8,1,0,,,47,3,5,10,84,12,129,47,6,0,90,19,32,15,60,9,308,22,442,89,177,16,87,20,15,134,17,113,30,21,4,3,3,68,23,3,3,72,16,25,8,1,0,43,14,86,21,6,5,31,4,36,10,0,33,14,17,0,16,1,0,87,17,4,6,126,61,0,1,49,13,199,33,19,4,253,40,7806,,,,,,,,4800,255
"520","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","July",2011,71,"dos",1682,1783,496,44,0,4005,0.00133384311340631,"DOS Dolton",2,0,22,3,0,4,0,3,2,8,4,5,0,4,0,4,0,3,0,2,0,16,3,0,0,0,16,1,2,1,9,0,4,2,6,0,2,0,2,0,0,0,23,1,0,0,43,6,5,5,11,0,11,0,0,0,12,2,5,1,4,2,0,16,0,4,0,7,1,4,1,1,0,1,1,12,1,26,1,0,0,12,1,4,1,2,0,0,0,,,5,1,3,0,0,1,16,0,4,0,2,0,2,1,2,0,15,0,22,3,10,0,6,0,5,18,0,1,2,1,0,1,0,2,0,2,1,2,0,1,1,1,0,5,2,3,2,0,1,2,0,4,0,0,3,0,2,0,3,0,0,4,1,0,0,14,2,0,1,3,1,14,3,2,0,16,1,577,,,,,,,,218,95
"521","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","July",2011,40,"eps",3077,2838,731,49,0,6695,0.00222973274513239,"EPS Elmwood Park",20,2,40,10,0,12,4,27,13,31,17,9,2,8,3,14,2,20,3,13,3,42,7,0,0,0,58,8,7,3,36,9,14,9,28,5,10,2,5,3,0,0,89,16,5,2,132,42,0,0,38,6,42,9,0,0,39,6,30,4,23,11,0,18,5,22,0,14,2,34,5,12,6,25,0,47,13,97,9,5,3,24,4,26,5,12,2,0,0,,,13,3,1,3,22,4,33,22,3,2,25,2,3,6,9,2,95,10,127,28,46,12,33,11,4,46,9,37,11,11,4,1,2,20,7,1,1,18,6,7,3,0,0,8,3,22,8,1,1,18,5,8,0,0,15,2,6,1,2,0,0,22,8,3,5,33,20,0,0,20,6,45,14,5,7,72,14,2460,,,,,,,,894,91
"522","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","July",2011,233,"ess",12686,11936,3272,852,3,28749,0.00957469554739523,"ESS Eisenhower",17,1,46,18,0,7,2,24,12,39,28,10,1,5,2,12,2,20,1,15,1,73,4,0,0,0,50,11,14,1,46,9,8,3,37,6,17,4,9,2,0,0,122,7,7,0,170,59,23,31,0,0,42,10,0,0,36,6,23,11,33,11,0,28,8,18,0,22,5,34,15,12,3,30,2,68,13,96,13,10,2,34,6,46,7,8,1,0,0,,,20,9,2,4,34,6,43,8,6,2,28,3,5,2,16,6,101,6,154,38,67,9,16,4,6,46,10,24,7,1,5,1,0,17,15,3,2,27,7,8,3,1,0,7,6,32,10,4,0,9,3,21,3,0,14,7,5,3,4,1,0,23,6,0,0,47,48,0,0,20,5,59,5,6,2,83,20,2854,,,,,,,,500,108
"523","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","July",2011,180,"evs",6168,6088,792,175,1,13224,0.00440418010778651,"EVS Evergreen Park",16,2,30,9,0,5,0,10,6,14,9,4,3,5,0,11,4,5,3,6,1,32,1,0,0,0,19,7,8,2,13,1,8,2,11,1,7,1,9,2,0,0,65,6,5,1,73,22,9,12,33,4,0,0,0,0,12,5,16,3,24,15,0,12,2,16,4,7,0,25,3,11,2,19,2,19,10,59,6,2,2,18,2,19,1,1,0,0,0,,,15,2,6,3,8,3,20,6,3,1,11,4,3,2,13,6,54,11,78,13,33,5,6,2,2,24,6,13,8,3,1,0,0,7,11,2,2,12,1,7,1,0,1,7,4,19,8,2,2,5,1,14,1,0,3,4,2,0,3,0,0,20,6,5,1,24,20,0,0,13,4,27,1,3,1,40,7,1470,,,,,,,,3660,78
"524","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","July",2011,75,"fms",9347,9046,1325,84,0,19802,0.00659494664960591,"FMS Flossmoor",14,3,39,8,0,10,0,16,4,18,6,5,0,6,1,12,2,13,0,10,2,45,7,0,0,0,45,11,15,2,35,7,5,1,22,7,15,9,7,1,0,0,82,12,10,2,110,19,12,8,28,4,25,9,0,0,0,0,31,3,30,8,0,16,0,18,0,16,3,30,4,5,2,18,1,47,6,70,8,4,0,32,3,23,1,8,1,0,0,,,12,1,2,3,25,3,27,3,5,1,17,0,2,5,10,3,57,2,90,13,31,5,15,4,3,26,7,27,2,5,1,0,0,16,5,1,0,20,7,2,2,0,0,9,3,30,4,3,1,10,7,17,1,0,11,2,4,1,8,0,0,14,8,3,1,38,11,0,0,10,3,40,2,5,1,68,3,1890,,,"fms",8,0,0,8,357,55
"525","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","July",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"526","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","July",2011,54,"fps",6835,6701,1409,112,2,15059,0.00501531671530226,"FPS Forest Park",9,0,20,3,0,3,4,12,6,25,5,4,2,8,0,10,3,12,2,7,1,27,3,0,0,0,33,1,6,2,21,1,3,0,18,3,6,4,4,2,0,0,85,2,9,0,77,20,11,6,42,4,17,2,0,0,16,5,0,0,27,7,0,16,3,8,1,11,1,33,3,8,1,17,1,38,1,45,4,1,0,24,1,30,2,7,0,2,0,,,12,0,2,3,16,1,23,8,1,0,16,1,5,2,15,0,50,5,64,12,31,2,11,2,2,19,0,14,5,2,1,0,0,10,2,0,0,8,2,1,1,0,0,12,1,15,3,2,0,12,3,13,1,0,6,1,3,0,1,0,0,23,2,0,2,25,7,0,0,5,2,24,4,0,4,43,6,1427,,,,,,,,169,101
"527","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","July",2011,300,"frs",10394,10140,1190,172,8,21904,0.00729500613134874,"FRS Frankfort",28,2,57,19,0,14,1,37,5,30,16,16,2,7,6,20,6,24,1,10,2,61,8,0,0,0,62,13,11,6,27,10,13,2,40,3,26,5,13,1,0,0,145,19,9,2,187,40,23,22,68,9,41,12,0,8,33,4,37,9,0,0,0,27,5,30,5,24,1,50,11,9,3,19,4,83,15,135,17,12,4,53,8,46,9,13,1,0,0,,,25,1,4,3,23,8,39,11,6,0,29,1,9,6,18,3,127,9,130,21,66,14,14,3,6,66,7,39,8,7,2,5,0,19,14,0,0,30,6,4,3,0,0,13,3,30,7,4,1,9,8,18,3,0,24,7,11,1,8,1,0,20,6,3,2,45,32,0,0,21,3,76,2,8,5,78,20,3111,,,,,,,,2590,101
"528","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","July",2011,,"gas",47,93,20,0,0,160,5.32871156417001e-05,"GAS Glenwood-Lynwood bookmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,,24,
"529","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","July",2011,167,"gps",5461,5466,809,151,0,11887,0.00395889964770556,"GPS Grande Prairie",14,2,33,17,0,5,2,10,7,21,25,5,2,6,2,32,7,10,1,9,2,25,5,0,0,0,49,5,14,6,26,6,3,1,19,5,10,9,3,6,0,0,54,19,8,0,63,40,11,22,19,6,27,9,0,0,14,5,17,7,19,6,0,0,0,12,1,10,2,16,7,2,5,22,2,55,14,47,13,3,4,19,7,14,4,10,3,0,0,,,10,4,3,2,16,1,27,9,3,0,15,6,2,4,5,1,50,10,59,18,34,7,6,3,2,34,3,8,5,1,0,2,0,12,7,2,1,8,7,10,1,0,1,18,6,12,4,1,3,7,3,11,2,0,5,8,3,1,4,2,0,7,9,1,1,19,18,0,0,10,5,35,1,2,2,54,13,1688,,,,,,,,909,112
"530","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","July",2011,18,"gws",1655,1580,347,25,0,3607,0.00120129141324758,"GWS Glenwood-Lynwood",21,1,23,5,0,2,0,10,4,17,5,4,1,2,1,16,0,8,3,8,1,17,1,0,0,0,38,1,17,1,14,4,3,2,15,5,11,4,5,3,0,0,52,6,5,0,66,15,6,6,12,1,24,10,0,0,11,3,12,1,10,5,3,21,0,0,0,11,1,13,4,8,0,20,1,31,4,49,1,3,0,14,2,9,1,2,0,0,0,,,6,0,6,1,13,0,26,5,4,0,14,3,2,5,9,1,39,5,45,6,22,4,9,2,5,14,5,11,5,2,0,0,1,13,7,7,2,12,3,1,0,0,0,11,1,11,3,1,0,5,1,10,0,0,7,0,4,0,5,1,0,10,1,4,0,14,13,0,0,4,4,28,2,3,0,33,5,1212,,,"gws",76,0,0,76,207,75
"531","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","July",2011,14,"has",2322,2272,333,43,0,4970,0.00165523102962031,"HAS Harvey",5,0,11,0,0,4,0,6,0,2,1,4,0,1,0,8,0,1,0,3,0,8,1,0,0,0,12,2,1,0,2,0,2,0,1,0,3,0,1,0,0,0,18,0,5,0,11,2,0,1,9,0,4,2,0,0,4,0,6,0,6,0,0,12,0,5,0,0,0,3,0,0,1,4,0,9,0,12,2,0,0,2,0,8,0,0,1,0,0,,,3,0,2,0,4,0,11,1,1,0,3,0,1,0,0,0,14,0,21,2,1,0,3,0,1,14,0,1,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,3,1,4,2,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,10,2,0,1,2,0,5,1,1,0,13,0,352,,,,,,,,247,82
