"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","bzsj","mjs","mls","ors","orsj","ehs","ehsj","gas","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"279","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","April",2015,,"frs",2507,2128,269,62,1,4967,0.00994854477245733,"FRS Frankfort",11,3,5,3,0,1,1,4,0,11,6,0,0,1,2,5,0,,,2,0,25,2,0,0,0,16,3,4,2,11,2,3,0,10,3,6,2,4,1,50,3,6,0,11,4,23,1,11,2,0,1,14,2,14,1,0,0,4,1,11,0,1,0,18,2,5,1,5,1,23,5,48,6,2,1,11,1,8,4,6,0,0,0,7,2,7,2,2,1,0,15,2,4,1,1,0,1,3,3,0,33,4,40,16,4,2,2,11,0,6,2,3,1,0,1,8,1,3,0,13,0,3,1,0,,2,0,5,0,0,0,3,1,7,0,0,7,2,4,1,3,1,0,7,2,1,0,24,10,0,1,6,2,23,6,1,1,27,9,817,,,,,,,,,,0,,,,,,4,28
"280","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","April",2015,,"gas",9,0,0,1,0,10,2.00292828114704e-05,"GAS GWS bookmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,,,,,,,
"281","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","April",2015,,"gps",849,747,114,25,0,1735,0.00347508056779011,"GPS Grande Prairie",8,0,7,1,0,1,0,2,4,8,1,0,1,0,0,4,0,,,2,1,5,1,0,0,0,18,3,2,1,6,2,0,1,2,1,0,1,1,1,11,3,1,0,4,3,13,1,1,2,0,0,4,0,2,1,3,1,0,0,3,0,5,0,0,1,3,0,7,0,5,0,12,1,0,0,7,3,6,0,3,1,0,0,2,0,1,0,2,2,1,9,1,2,0,3,1,0,1,1,1,24,4,15,12,1,2,1,6,0,10,1,0,0,1,0,2,2,0,1,1,1,0,0,0,,0,0,1,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,2,0,0,3,3,0,0,1,0,6,5,1,0,9,3,345,,,,,,,,,,0,,,,,,,33
"282","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","April",2015,,"gws",352,305,46,9,0,712,0.00142608493617669,"GWS Glenwood-Lynwood",6,0,4,1,0,0,0,5,2,7,1,2,0,1,0,4,1,,,0,0,6,1,0,0,0,10,0,6,0,2,1,1,0,2,1,2,0,0,0,12,4,2,2,2,0,8,0,2,1,0,0,3,0,4,0,3,1,1,1,0,0,1,0,1,1,1,1,2,0,4,1,11,0,0,0,5,2,6,1,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,2,0,0,1,0,0,10,2,15,6,2,1,1,5,0,4,0,0,0,2,0,0,0,2,0,1,1,0,0,0,,1,0,3,0,1,0,1,3,6,1,0,0,0,0,1,0,0,0,3,0,0,0,5,3,0,0,2,0,2,2,1,0,10,0,265,,,,,,,,,,4,"gws",34,0,0,34,,21
"283","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","April",2015,,"has",400,331,50,8,0,789,0.00158031041382501,"HAS Harvey",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,,,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,43,,,,,,,,,,0,,,,,,,14
"284","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","April",2015,,"hds",1910,1955,196,60,1,4122,0.00825607037488809,"HDS Hinsdale",6,2,6,2,0,0,3,10,7,12,2,3,0,6,0,8,1,,,0,0,15,0,0,0,0,15,2,3,2,11,2,4,1,14,0,1,0,4,2,34,6,4,2,11,4,25,1,9,2,0,0,4,0,6,0,13,2,0,1,4,0,1,1,0,0,0,2,8,1,12,1,21,8,2,0,12,8,13,1,5,1,0,0,2,0,7,2,1,6,1,7,4,1,1,6,0,2,1,6,1,39,4,39,10,7,4,3,14,0,7,2,2,0,0,1,8,3,0,0,8,1,1,1,0,,3,0,10,3,1,0,2,3,11,1,0,2,4,2,2,1,0,0,9,3,3,0,16,9,0,2,7,0,15,4,1,1,19,1,706,,,,,,,,,,0,"hds",11,11,81,103,4,26
"285","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","April",2015,,"hks",452,378,46,21,0,897,0.00179662666818889,"HKS Hodgkins",0,0,2,0,0,0,0,1,0,2,1,0,0,2,0,1,0,,,0,0,3,1,0,0,0,3,0,1,1,1,0,0,1,2,0,0,0,0,0,8,0,2,0,1,0,2,0,1,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,2,1,0,0,1,0,4,0,8,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,,0,0,4,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,2,0,0,0,5,0,0,0,1,0,5,1,1,0,9,0,130,,,,,,,,,,0,,,,,,1,5
"286","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","April",2015,,"hss",804,706,73,6,0,1589,0.00318265303874264,"HSS Hillside",1,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,,,0,0,5,0,0,0,0,8,0,0,2,6,0,0,0,2,0,3,0,0,1,8,1,1,1,2,0,7,2,1,0,0,0,1,0,1,2,1,2,2,0,3,0,0,0,2,0,0,0,0,0,3,0,6,1,0,1,3,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,3,0,4,3,1,0,1,6,0,1,0,1,0,1,0,1,1,0,1,2,0,0,0,0,,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0,1,0,3,2,138,,,,,,,,,,0,"hss",26,0,0,26,,10
"287","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","April",2015,1,"hws",3210,2826,287,55,1,6379,0.0127766795054369,"HWS Homewood",12,5,6,7,0,2,1,9,3,9,0,4,3,5,2,11,2,,,5,0,28,0,0,0,0,35,5,9,2,10,2,2,1,11,1,4,1,6,3,61,5,6,2,12,11,27,1,16,8,0,0,12,0,18,6,11,1,16,1,4,2,4,0,13,3,4,1,10,3,0,0,35,10,4,0,20,11,14,1,8,3,0,0,7,0,6,1,0,1,1,21,3,3,0,7,1,7,3,4,1,44,1,49,10,3,2,3,14,1,19,3,0,1,1,1,12,5,1,0,10,1,4,1,0,,3,1,16,2,1,1,5,2,8,1,0,9,2,0,0,0,0,0,10,2,2,0,15,3,0,0,6,2,25,6,2,1,26,6,979,,,,,,,,,,0,,,,,,,29
"288","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","April",2015,2,"ins",7939,7223,1061,128,1,16352,0.0327518832533163,"INS Indian Prairie",22,3,15,4,0,3,1,18,4,18,1,7,0,3,6,14,0,,,4,0,49,4,0,0,0,34,6,7,4,28,2,4,3,21,1,7,4,2,0,71,8,6,0,16,8,39,6,12,8,0,0,17,3,24,4,33,5,12,1,10,0,5,0,14,5,7,0,15,2,31,3,0,0,4,0,32,8,20,1,12,0,0,0,8,1,6,0,0,9,2,19,6,4,0,6,2,5,4,4,2,68,6,73,14,13,10,3,25,2,25,6,3,0,1,0,13,2,0,0,9,1,5,0,0,,0,1,10,5,3,0,7,7,11,1,0,9,1,4,1,2,1,0,14,1,1,0,28,8,0,0,10,2,51,7,0,2,49,6,1340,,,,,,,,,,0,,,,,,4,57
"289","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","April",2015,3,"jds",213,178,21,1,0,413,0.000827209380113726,"JDS Justice",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,,,1,0,1,1,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,3,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,1,0,0,0,6,0,79,,,,,,,,,,0,,,,,,,8
"290","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","April",2015,1,"lgs",2510,2177,233,74,0,4994,0.0100026238360483,"LGS La Grange",15,1,5,3,0,5,0,8,1,15,3,1,1,7,1,12,0,,,1,0,32,3,0,0,0,15,6,9,2,17,0,5,2,13,4,4,1,2,0,38,5,4,0,6,4,20,2,0,2,0,0,7,3,9,3,19,7,5,1,3,1,3,0,11,2,3,3,5,0,17,2,37,12,0,2,0,0,11,5,9,1,4,0,5,1,3,1,0,3,1,6,2,3,0,10,1,6,2,5,1,34,1,37,7,9,2,1,8,0,9,2,1,0,2,0,7,2,1,1,13,2,6,1,0,,2,0,12,4,1,3,5,2,2,0,0,1,1,1,3,1,0,0,12,0,1,0,15,3,0,0,10,4,16,6,5,1,17,7,791,,,,,,,,,,0,,,,,,47,24
"291","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","April",2015,3,"lps",1647,1550,172,35,0,3404,0.00681796786902451,"LPS La Grange Park",6,0,7,1,0,3,0,12,6,12,0,2,0,5,0,0,0,,,0,1,13,3,0,0,0,20,1,6,0,8,4,3,1,7,1,5,1,2,0,25,1,5,0,4,1,17,1,9,2,0,0,9,0,13,0,9,0,4,0,5,0,0,0,10,5,1,0,4,0,8,2,20,1,3,0,20,1,0,0,3,0,1,0,8,0,4,1,0,2,1,5,1,7,0,12,1,2,0,6,0,40,0,23,3,5,2,2,8,0,10,1,3,1,1,0,4,1,0,0,7,0,5,0,0,,2,0,5,0,2,0,2,0,4,0,0,2,0,4,0,1,0,0,6,2,0,0,11,4,0,1,4,2,9,2,2,0,15,1,561,,,,,,,,,,0,,,,,,38,14
"292","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","April",2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
"293","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","April",2015,,"lys",816,631,39,20,0,1506,0.00301640999140744,"LYS Lyons",0,0,1,0,0,1,1,0,3,2,0,1,0,1,0,1,0,,,0,0,7,2,0,0,0,8,0,1,0,4,0,0,1,3,0,0,0,5,0,5,1,0,0,3,1,1,0,1,1,0,0,3,0,2,1,0,0,0,0,1,0,1,0,1,1,2,0,1,0,2,1,6,1,0,1,4,0,4,2,0,0,0,0,1,0,3,0,0,0,2,2,1,1,0,0,0,0,0,0,1,8,0,10,1,0,0,0,2,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,8,0,151,,,,,,,,,,0,,,,,,1,17
"294","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","April",2015,,"mas",55,61,18,1,0,135,0.00027039531795485,"MAS Morton Arboretum",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,,,0,"mas",87,0,0,87,,4
"295","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","April",2015,,"mcs",219,180,17,21,0,437,0.000875279658861255,"MCS McCook",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27,,,,,,,,,,0,,,,,,,
"296","MDS","Midlothian Public Library","XBR","https://catalog.swanlibraries.net/mds","April",2015,1,"mds",988,723,46,1,0,1758,0.00352114791825649,"MDS Midlothian",4,0,6,0,0,0,0,1,0,3,0,1,0,0,0,6,1,,,2,0,11,0,0,0,0,3,0,3,0,3,0,0,0,1,0,1,0,1,0,10,0,1,0,2,2,4,1,2,1,0,0,2,0,2,0,2,2,3,0,1,0,0,0,5,1,2,0,1,1,3,1,5,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,3,0,2,1,1,1,9,0,10,0,2,0,0,5,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,2,3,1,0,2,0,1,0,1,0,0,1,0,0,0,5,0,0,0,2,0,7,0,0,0,3,0,184,,,,,,,,,,0,"mds",22,0,0,22,2,18
"297","MKS","Markham Public Library -- Bradford Anderson Oglesby Library","XBR","https://catalog.swanlibraries.net/mks","April",2015,1,"mks",89,108,3,1,0,201,0.000402588584510554,"MKS Markham",1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,,,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,0,1,4,0,2,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,7,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,66,,,,,,,,,,0,,,,,,,18
"298","MPS","Melrose Park Public Library","XBR","https://catalog.swanlibraries.net/mps","April",2015,,"mps",180,150,41,5,0,376,0.000753101033711286,"MPS Melrose Park",0,1,1,0,0,1,0,3,1,0,1,1,1,0,0,1,0,,,0,0,7,0,0,0,0,6,2,0,1,3,0,2,0,3,1,1,0,0,0,9,1,3,0,3,1,2,3,0,0,0,0,1,0,0,1,4,0,4,0,1,0,1,0,5,0,2,0,1,0,2,0,5,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,2,0,0,2,10,1,12,5,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,,0,0,0,2,0,0,3,0,0,0,0,2,0,2,0,0,0,0,3,2,0,0,4,1,0,0,3,0,3,0,0,1,4,2,172,,,,,,,,,,0,,,,,,,21
"299","MTS","Matteson Area Public Library District","XBR","https://catalog.swanlibraries.net/mts","April",2015,1,"mts",1328,1250,109,27,0,2714,0.00543594735503306,"MTS Matteson",5,1,2,1,0,2,0,2,1,4,0,2,0,1,1,3,0,,,4,1,11,1,0,0,0,8,1,1,0,4,0,1,0,3,0,1,1,1,0,19,3,0,1,3,3,7,1,4,0,0,0,6,0,2,3,5,0,2,6,5,1,2,0,4,0,3,0,5,0,15,0,10,0,0,0,11,1,4,0,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,3,1,1,0,2,0,15,5,12,3,2,2,0,9,1,7,1,0,0,1,0,2,0,0,0,4,0,2,0,0,,0,0,1,0,1,1,2,0,4,0,0,1,0,1,1,1,0,0,4,0,0,0,17,1,0,0,3,2,9,1,2,1,6,0,329,,,,,,,,,,0,"mts",68,0,0,68,18,29
"300","MWS","Maywood Public Library District","XBR","https://catalog.swanlibraries.net/mws","April",2015,4,"mws",312,293,18,10,0,633,0.00126785360196607,"MWS Maywood",0,0,2,0,0,0,1,1,0,3,0,1,0,0,0,0,0,,,0,0,3,0,0,0,0,4,0,2,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,57,,,,,,,,,,0,,,,,,11,19
"301","NLS","Northlake Public Library District","XBR","https://catalog.swanlibraries.net/nls","April",2015,,"nls",1603,1542,109,28,0,3282,0.00657361061872458,"NLS Northlake",3,0,5,1,0,0,0,2,0,7,0,1,1,0,1,5,0,,,2,1,14,0,0,0,0,12,0,2,1,6,4,0,0,3,0,1,2,0,0,13,1,3,0,10,3,11,1,2,0,0,0,3,0,4,1,5,1,3,0,1,0,1,0,3,0,1,0,3,1,6,1,12,1,1,0,5,3,5,0,3,0,0,0,3,1,1,0,0,2,1,2,2,2,0,0,0,1,2,1,0,18,1,21,9,3,2,0,3,0,2,2,0,0,1,0,3,0,1,0,1,0,6,0,0,,0,2,2,0,0,0,2,1,1,0,0,3,0,3,0,0,0,0,1,0,0,0,7,4,0,0,1,0,14,1,1,1,8,1,326,,,,,,,,,,0,,,,,,1,25
"302","NRS","North Riverside Public Library District","XBR","https://catalog.swanlibraries.net/nrs","April",2015,,"nrs",475,476,73,10,0,1034,0.00207102784270604,"NRS North Riverside",0,1,0,4,0,0,0,2,1,0,0,1,0,0,1,3,0,,,1,1,6,0,0,0,0,3,1,0,2,2,0,0,1,3,1,1,1,0,0,9,3,0,0,3,2,4,2,0,2,0,0,4,0,1,1,1,0,0,1,1,0,0,0,3,3,0,2,2,0,2,0,7,1,0,0,6,0,2,0,2,0,0,0,1,0,3,0,0,1,0,3,1,2,0,1,1,0,0,0,0,7,2,10,4,4,1,0,2,0,1,2,1,0,0,0,2,1,0,0,1,0,3,0,0,,0,1,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3,5,0,0,3,1,0,0,3,0,7,1,1,0,10,4,199,,,,,,,,,,0,"nrs",2,1,0,3,10,11
"303","OES","Oak Park Public Library -- Dole Branch Library","XBR","https://catalog.swanlibraries.net/oes","April",2015,,"oes",7,5,2,0,0,14,2.80409959360585e-05,"OES Oak Park Dole",4,0,4,3,0,4,0,2,3,0,2,3,0,2,1,8,0,,,2,1,9,1,0,0,0,7,1,3,0,3,3,1,2,3,1,1,0,1,0,13,2,2,0,4,1,8,4,1,2,0,0,3,1,5,0,6,0,5,2,3,0,0,0,2,3,5,0,3,1,3,3,19,5,1,0,6,2,7,1,1,1,1,0,1,0,2,1,0,4,1,6,0,2,0,1,0,1,1,0,0,17,2,45,47,12,3,3,3,0,4,2,0,1,0,2,3,2,0,0,2,0,0,1,0,,0,0,7,4,0,1,1,0,3,0,0,2,1,2,0,0,0,0,5,0,0,0,6,2,0,0,6,0,6,4,0,0,5,1,426,,,,,,,,,,0,,,,,,,
"304","OLS","Oak Lawn Public Library","XBR","https://catalog.swanlibraries.net/ols","April",2015,1,"ols",1638,1293,372,21,0,3324,0.00665773360653275,"OLS Oak Lawn",17,4,13,2,0,4,0,12,1,15,1,1,0,6,0,15,1,,,3,2,33,7,0,0,0,22,2,3,0,11,1,3,1,14,2,7,1,5,1,67,7,11,1,18,7,34,6,8,4,0,0,11,1,11,2,23,3,8,0,8,3,4,0,14,6,9,0,5,1,25,1,39,6,2,1,29,3,13,0,6,3,1,0,5,0,5,4,1,4,1,20,6,3,0,21,1,5,3,4,2,0,0,61,10,7,5,4,17,0,15,4,2,1,2,0,11,2,1,0,13,0,4,1,0,,0,0,8,5,3,1,4,1,7,2,0,7,2,3,3,0,0,0,11,3,2,2,20,10,0,0,8,0,25,5,7,0,48,2,1045,,,,,,,,,,0,,,,,,40,68
"305","OPS","Oak Park Public Library -- Main Library","XBR","https://catalog.swanlibraries.net/ops","April",2015,3,"ops",1,2,0,0,0,3,6.00878484344111e-06,"OPS Oak Park Main",43,5,33,8,0,6,3,40,5,30,4,4,0,14,2,26,3,,,9,1,63,6,0,0,0,77,8,16,2,37,8,9,3,21,4,15,1,9,0,175,13,15,5,35,16,79,4,27,7,0,0,29,1,43,7,54,5,17,6,29,2,18,0,48,8,10,2,10,2,67,7,119,6,9,2,61,12,41,1,13,2,0,0,6,1,11,1,1,11,5,39,6,14,1,18,4,11,4,40,8,147,12,0,0,69,17,20,33,2,32,9,5,0,2,0,21,5,2,0,38,3,17,2,0,,4,0,39,8,6,2,10,3,25,3,0,19,3,4,1,1,1,0,27,3,4,2,68,18,0,1,21,5,61,7,9,2,97,17,2610,,,,,,,,,,0,,,,,,,88
"306","OZS","Oak Park Public Library -- Maze Branch Library","XBR","https://catalog.swanlibraries.net/ozs","April",2015,1,,,,,,,,,"OZS Oak Park Maze",13,1,10,3,0,5,1,10,1,14,0,4,1,4,0,3,1,,,3,3,18,2,0,0,0,17,2,4,1,17,5,7,1,9,1,4,6,2,1,51,3,5,1,14,3,17,3,15,2,0,0,8,1,9,3,12,5,2,0,4,0,1,0,4,4,1,3,5,1,14,0,40,4,4,2,15,4,15,2,7,1,0,0,5,0,2,2,1,2,3,15,4,3,0,5,2,4,1,18,0,50,5,84,23,0,0,5,7,0,11,0,2,0,2,0,3,3,0,0,8,1,2,1,0,,1,0,15,1,0,0,8,2,4,1,0,2,2,1,1,3,1,0,14,4,0,0,14,5,0,0,8,1,15,1,2,1,24,4,868,,,,,,,,,,0,,,,,,,4
"307","PCS","Prairie State College -- Library","XBR","https://catalog.swanlibraries.net/pcs","April",2015,,"pcs",249,158,53,2,0,462,0.000925352865889931,"PCS Prairie State College",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,,,,,,,,,0,"pcs",10,0,0,10,2,24
"308","PFS","Park Forest Public Library","XBR","https://catalog.swanlibraries.net/pfs","April",2015,3,"pfs",1586,1492,146,42,0,3266,0.00654156376622622,"PFS Park Forest",19,2,11,1,0,4,0,8,2,13,1,3,1,5,0,7,1,,,2,0,17,2,0,0,0,20,0,15,2,14,1,2,0,13,3,5,0,2,2,48,3,10,0,5,1,17,1,9,1,0,0,7,0,8,0,11,1,4,1,4,0,4,0,9,1,5,0,4,0,13,2,32,1,4,1,6,0,14,2,2,0,0,0,7,0,6,1,0,2,1,11,3,6,0,7,0,1,0,4,1,40,3,23,7,8,2,3,0,0,11,1,1,0,2,0,4,3,0,0,2,1,2,0,0,,2,1,6,1,0,0,1,0,16,1,0,6,0,2,2,2,0,0,8,0,0,0,17,10,0,0,4,1,23,1,1,0,20,2,699,,,,,,,,,,0,,,,,,2,52
"309","PHS","Palos Heights Public Library","XBR","https://catalog.swanlibraries.net/phs","April",2015,,"phs",1610,1342,154,38,0,3144,0.00629720651592628,"PHS Palos Heights",8,1,8,1,0,2,0,3,4,5,0,0,1,5,1,2,0,,,3,0,6,1,0,0,0,14,0,3,0,6,1,1,0,7,1,3,2,3,0,19,2,0,2,5,0,17,1,9,3,0,0,7,0,6,0,10,3,2,2,4,1,7,0,7,1,1,2,6,0,9,1,17,1,0,1,4,2,6,1,5,1,1,0,0,0,2,0,0,10,0,4,2,1,0,2,0,1,3,1,0,16,2,16,4,5,2,0,7,0,0,0,0,3,2,0,3,3,0,0,4,0,3,0,0,,0,0,5,2,0,0,1,1,3,1,0,3,0,1,1,2,0,0,6,2,0,0,9,2,0,0,3,0,15,5,2,1,17,3,439,,,,,,,,,,0,"phs",121,0,6,127,25,8
