"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"221","OPS","Oak Park Public Library -- Main Library","XBR","https://catalog.swanlibraries.net/ops","March",2012,737,"ops",3389,3364,1523,45,1,8322,0.00303691261085078,"OPS Oak Park Dole",100,10,108,26,0,31,3,121,28,110,35,29,5,38,12,68,11,62,8,27,11,188,22,0,0,0,185,30,38,15,121,26,41,17,108,28,51,15,33,6,,,419,44,73,17,447,86,96,51,224,10,124,22,0,0,137,13,119,18,137,29,0,71,9,59,10,44,3,134,32,26,12,70,13,237,26,362,38,13,6,143,29,96,17,36,9,8,0,47,3,20,7,2,20,44,14,161,32,8,0,88,9,24,19,142,25,310,30,0,0,168,38,234,32,31,152,10,102,24,26,6,6,3,84,18,12,3,78,15,32,5,0,0,35,16,116,25,14,1,49,11,45,5,0,33,11,20,3,21,2,0,95,27,6,1,174,47,0,3,56,16,214,18,15,6,321,42,8868,,,,,,,,,228
"222","OZS","Oak Park Public Library -- Maze Branch Library","XBR","https://catalog.swanlibraries.net/ozs","March",2012,105,"ozs",549,434,110,7,0,1100,0.000401418393647663,"OZS Oak Park Maze",42,1,32,14,0,10,0,36,13,31,23,9,2,8,5,15,2,20,7,16,2,61,7,0,0,0,57,7,23,4,39,3,13,3,30,2,18,8,11,3,,,128,17,14,2,127,23,21,13,50,4,40,12,0,0,32,6,33,9,40,16,0,24,6,23,2,12,0,48,3,6,3,21,6,70,6,90,10,5,3,29,9,31,3,7,2,0,0,16,1,8,1,0,3,22,5,40,12,3,0,21,7,6,3,56,14,92,9,414,160,64,9,0,0,10,33,3,23,12,6,1,3,1,21,6,0,2,24,6,9,1,0,0,13,3,34,14,4,1,10,5,11,1,0,14,2,5,2,5,0,0,25,8,4,1,45,15,0,0,16,4,60,8,1,1,80,16,3118,,,,,,,,,19
"223","PCS","Prairie State College -- Library","XBR","https://catalog.swanlibraries.net/pcs","March",2012,151,"pcs",712,701,350,10,0,1773,0.000647013465397552,"PCS Prairie State College",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,0,0,0,,,4,1,1,0,0,1,0,1,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,51,,,"pcs",151,0,412,563,122,99
"224","PFS","Park Forest Public Library","XBR","https://catalog.swanlibraries.net/pfs","March",2012,243,"pfs",7802,7790,1224,334,5,17155,0.00626030231184151,"PFS Park Forest",37,0,43,8,0,13,1,59,4,38,22,10,1,15,4,20,5,13,0,25,3,95,8,0,0,0,67,5,25,3,36,3,6,1,28,4,12,7,10,2,,,133,12,35,2,166,16,29,29,59,4,44,10,0,0,25,5,41,10,47,8,0,31,7,26,0,21,3,53,9,11,4,23,3,69,13,116,7,7,1,28,7,35,4,11,1,1,0,24,2,9,0,0,1,26,2,61,13,5,0,29,2,14,2,5,3,123,11,135,11,73,9,16,1,6,0,0,38,5,8,6,4,0,36,12,0,0,20,3,6,3,0,0,25,4,34,4,5,1,10,1,20,2,0,10,8,5,3,5,0,0,19,5,4,0,71,13,0,2,27,5,53,5,3,2,104,14,2987,,,,,,,,372,132
"225","PHS","Palos Heights Public Library","XBR","https://catalog.swanlibraries.net/phs","March",2012,197,"phs",6215,6207,1601,184,0,14207,0.00518450101686578,"PHS Palos Heights",27,4,33,12,0,11,3,16,4,21,6,5,0,10,1,9,2,13,7,10,3,42,4,0,1,0,34,5,9,6,19,3,5,4,31,2,12,6,7,4,,,70,7,9,2,77,24,20,6,31,6,34,7,0,0,37,4,18,2,21,1,0,19,1,10,2,11,2,26,10,10,5,19,4,42,8,51,6,8,0,21,6,24,3,5,2,1,0,3,0,12,0,1,3,14,1,29,2,4,0,16,4,10,4,13,3,75,11,77,17,43,10,14,6,4,14,3,0,0,9,1,0,2,17,13,1,0,13,8,5,3,0,0,6,2,24,8,3,1,8,4,14,5,0,4,1,3,3,1,1,0,19,9,1,1,26,16,0,0,11,1,45,5,8,0,36,13,1807,,,,,,,,692,42
"226","PPS","Palos Park Public Library","XBR","https://catalog.swanlibraries.net/pps","March",2012,2,"pps",1210,1128,317,5,0,2660,0.000970702661002532,"PPS Palos Park",9,0,11,2,0,3,0,8,1,4,1,0,3,4,0,3,0,1,1,1,1,11,2,0,0,0,11,1,1,2,7,2,0,1,5,3,4,3,2,1,,,16,4,3,0,18,4,4,2,9,0,2,1,0,0,4,0,3,0,3,2,0,2,0,4,1,2,0,8,6,1,1,5,0,17,3,13,2,0,0,8,2,4,1,1,0,0,0,0,0,3,0,0,0,3,4,4,0,2,0,2,0,2,0,5,1,15,1,18,1,10,2,6,0,0,6,0,11,1,0,0,0,0,2,4,1,1,4,1,3,0,0,0,0,1,5,0,1,0,1,1,1,0,0,2,2,2,0,2,0,0,7,2,1,0,15,1,0,0,2,1,8,0,2,1,15,2,453,,,,,,,,565,16
"227","PSS","University Park Public Library District","XBR","https://catalog.swanlibraries.net/pss","March",2012,,"pss",415,401,106,8,0,930,0.000339381005538479,"PSS University Park",2,0,1,2,0,0,0,4,1,4,3,0,0,1,0,4,0,2,1,2,0,11,1,0,0,0,3,1,0,0,5,1,0,0,2,1,0,1,0,0,,,10,0,4,1,8,2,1,2,5,2,3,0,0,0,0,0,1,0,2,1,0,3,2,2,1,2,0,0,0,0,2,0,1,1,0,3,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,0,1,5,0,2,0,4,0,0,1,1,0,10,2,6,0,0,2,2,0,0,3,1,2,2,1,0,0,0,2,3,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,3,0,1,0,1,3,0,0,0,0,4,2,1,0,10,2,212,,,,,,,,87,37
"228","PTS","Prairie Trails Public Library District","XBR","https://catalog.swanlibraries.net/pts","March",2012,278,"pts",5493,5430,834,110,1,11868,0.00433093954164588,"PTS Prairie Trails",35,2,29,18,0,5,3,24,14,33,18,4,1,5,2,18,5,16,1,10,2,42,12,0,0,0,51,5,7,5,37,8,6,1,28,8,18,6,8,6,,,115,16,10,3,96,30,25,21,59,6,29,10,0,0,25,3,19,9,20,5,0,20,1,15,1,26,2,39,16,14,2,17,6,67,13,103,8,5,2,30,14,24,3,12,2,0,0,11,1,3,2,0,2,21,4,39,13,3,0,29,3,8,8,7,2,94,4,87,26,50,8,14,3,3,39,0,29,6,4,1,0,1,0,0,3,1,17,2,18,0,1,0,6,7,20,3,5,2,10,7,10,2,0,15,2,2,0,7,1,0,16,6,2,2,40,16,0,0,15,2,71,5,6,4,67,9,2363,,,,,,,,394,108
"229","RDS","Riverdale Public Library District","XBR","https://catalog.swanlibraries.net/rds","March",2012,176,"rds",2858,2809,180,19,0,5866,0.00214065481557927,"RDS Riverdale",5,0,13,3,0,2,0,5,7,7,6,1,0,2,0,14,1,1,4,4,2,6,1,0,0,0,20,1,3,1,14,1,1,1,5,0,4,0,3,1,,,24,1,3,0,41,3,5,7,18,0,12,1,0,0,3,3,11,1,9,6,0,12,0,13,0,2,0,9,0,7,0,6,0,24,1,24,1,0,0,12,2,5,1,0,0,0,0,6,0,1,0,0,0,4,1,20,5,3,0,5,1,1,0,0,0,15,0,26,2,18,1,4,0,3,18,0,7,2,0,0,3,0,6,2,0,0,2,0,1,0,0,0,8,2,8,0,1,0,2,1,3,1,0,1,0,0,0,3,0,0,4,0,0,0,6,8,0,0,2,0,27,2,0,0,15,6,663,,,,,,,,467,90
"230","RFS","River Forest Public Library","XBR","https://catalog.swanlibraries.net/rfs","March",2012,203,"rfs",5001,4695,861,173,1,10731,0.00391601889293916,"RFS River Forest",29,5,14,11,0,5,2,20,5,14,10,4,5,10,2,9,2,9,0,5,4,23,7,0,0,0,37,8,10,9,22,8,12,6,19,6,13,7,7,2,,,69,13,14,2,110,28,17,11,46,2,11,11,0,0,27,7,24,6,24,11,0,14,6,13,0,14,2,25,9,2,5,5,2,25,7,44,10,2,6,18,6,24,7,9,6,1,0,8,0,3,0,0,2,5,4,28,9,1,0,12,5,3,4,6,2,58,14,69,30,36,10,11,3,9,35,3,20,8,0,1,1,1,9,10,0,0,0,0,5,2,0,0,6,3,23,8,3,2,8,5,21,2,0,12,11,1,0,2,2,0,21,11,1,4,32,9,0,1,9,4,35,7,1,3,58,14,1802,,,"rfs",47,73,0,120,404,59
"231","RGS","River Grove Public Library District","XBR","https://catalog.swanlibraries.net/rgs","March",2012,16,"rgs",2421,2239,399,43,1,5103,0.00186221642071275,"RGS River Grove",2,1,7,3,0,3,0,9,3,2,0,1,0,3,0,9,1,1,0,5,0,14,0,0,0,0,10,0,2,0,9,1,1,0,7,2,5,1,6,0,,,31,1,3,0,34,1,7,1,15,0,4,0,0,0,9,1,4,0,4,1,0,4,0,4,0,7,0,7,1,3,0,3,0,18,2,21,3,2,0,9,3,3,1,0,0,0,0,10,0,0,0,0,0,5,0,10,2,1,0,4,1,3,2,2,1,13,0,17,2,12,1,4,0,1,2,0,5,1,1,2,0,0,4,0,0,0,6,0,0,0,0,0,4,0,10,1,0,1,2,0,2,0,0,1,1,3,0,1,0,0,4,1,1,0,12,2,0,1,4,0,9,1,3,0,16,1,508,,,,,,,,113,25
"232","ROS","William Leonard Public Library District","XBR","https://catalog.swanlibraries.net/ros","March",2012,,"ros",22,28,3,1,0,54,1.97059938699762e-05,"ROS William Leonard",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,,,,,,,,16,9
"233","RPS","Richton Park Public Library District","XBR","https://catalog.swanlibraries.net/rps","March",2012,57,"rps",3008,2957,636,90,0,6691,0.00244171861081501,"RPS Richton Park",12,0,20,4,0,2,0,8,3,13,6,4,1,7,0,18,0,4,1,10,0,21,1,0,0,0,23,0,12,3,11,1,2,0,13,0,4,0,6,0,,,38,3,7,1,52,5,6,3,18,2,16,3,0,0,5,2,16,9,14,1,0,8,2,5,1,14,0,15,0,5,1,9,0,15,3,39,2,1,0,8,1,4,1,4,1,0,0,7,0,2,0,0,0,9,0,25,4,1,0,7,0,1,2,7,0,29,2,35,3,24,1,8,0,6,21,7,5,1,3,1,6,1,7,2,1,0,1,0,1,2,0,0,0,0,9,0,1,0,3,0,11,0,0,7,1,1,1,4,0,0,6,1,2,0,17,8,0,0,6,0,27,1,2,0,26,2,918,,,"rps",17,0,0,17,358,37
"234","RSS","Riverside Public Library","XBR","https://catalog.swanlibraries.net/rss","March",2012,294,"rss",2978,3014,768,39,0,6799,0.00248113059855497,"RSS Riverside",12,1,16,4,0,6,1,14,9,13,3,4,1,4,2,9,4,5,1,9,0,28,3,0,0,0,21,1,11,3,10,3,1,3,14,6,8,4,0,2,,,89,15,11,2,57,16,12,12,29,4,19,6,0,0,22,1,19,2,19,3,0,7,1,7,2,14,3,26,5,4,0,9,1,42,5,61,10,2,1,13,4,34,5,9,2,2,0,8,0,4,1,0,2,4,2,15,7,0,0,10,4,4,2,2,0,56,11,82,18,37,3,12,3,3,14,1,22,5,6,2,3,1,15,9,1,0,20,2,4,3,0,1,5,4,0,0,3,1,7,2,12,2,0,12,0,1,0,0,3,0,14,3,2,0,29,10,0,1,10,2,32,4,5,0,49,6,1461,,,,,,,,442,40
"235","SAS","Summit Public Library District","XBR","https://catalog.swanlibraries.net/sas","March",2012,1,"sas",644,625,153,5,2,1429,0.000521478985929555,"SAS Summit",3,0,4,1,0,2,0,4,1,0,1,0,0,0,0,0,1,1,2,2,0,6,0,0,0,0,2,0,0,0,2,0,1,1,5,0,0,1,1,0,,,6,0,1,0,5,0,2,1,8,0,8,0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,4,1,1,0,2,0,3,0,5,2,0,0,2,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,7,1,3,1,4,0,1,1,1,2,1,1,1,0,0,0,0,3,0,1,0,2,0,1,0,0,0,1,0,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,1,0,1,2,2,169,,,,,,,,7,73
"236","SFS","Stickney-Forest View Public Library District","XBR","https://catalog.swanlibraries.net/sfs","March",2012,28,"sfs",1869,1807,287,38,0,4001,0.00146006817544027,"SFS Stickney-Forest View",2,1,12,5,0,2,0,11,2,8,3,2,0,2,0,16,0,9,2,1,0,15,3,0,0,0,13,3,3,3,9,4,1,3,8,0,3,0,3,1,,,24,4,10,0,28,4,5,2,16,0,8,6,0,0,13,4,6,1,8,2,0,9,2,9,0,4,0,7,1,4,0,8,0,18,2,30,3,4,0,9,0,8,0,1,1,0,0,8,1,3,0,0,0,2,0,6,3,0,0,11,2,2,2,2,0,21,2,27,2,12,8,4,2,1,9,1,3,2,2,0,1,0,5,3,0,0,3,2,1,0,0,0,4,2,8,1,0,0,0,0,2,1,0,3,1,2,0,2,0,0,7,0,1,0,17,2,0,0,4,0,17,4,2,0,13,2,659,,,,,,,,233,23
"237","SHS","South Holland Public Library","XBR","https://catalog.swanlibraries.net/shs","March",2012,56,"shs",4871,4751,775,78,0,10475,0.00382259788496298,"SHS South Holland",15,0,26,1,0,1,0,10,7,17,4,5,0,2,0,27,3,6,1,14,1,25,3,0,0,0,42,3,10,3,22,2,3,1,12,4,9,2,4,1,,,58,23,15,1,95,8,8,11,28,3,22,7,0,0,12,1,9,3,18,1,0,24,1,7,2,10,0,18,4,10,0,13,1,31,8,68,12,1,0,13,1,14,2,6,1,0,0,12,0,7,1,1,1,8,1,25,16,3,0,15,1,4,2,6,1,47,3,59,6,23,6,8,2,7,24,1,9,5,4,0,3,0,8,2,5,0,4,1,6,2,1,0,8,3,12,5,0,0,1,1,0,0,0,7,1,1,0,2,0,0,6,3,3,0,23,2,0,0,9,7,37,1,4,0,38,4,1374,,,"shs",1,0,0,1,682,94
"238","SPS","Schiller Park Public Library","XBR","https://catalog.swanlibraries.net/sps","March",2012,208,"sps",2619,2507,377,16,0,5519,0.00201402555867405,"SPS Schiller Park",4,2,8,1,0,0,0,10,1,5,3,1,0,0,1,4,0,2,0,3,0,8,2,0,0,0,6,2,4,0,7,2,0,1,5,2,1,1,0,0,,,23,1,1,0,20,8,3,2,14,1,7,4,0,0,6,1,2,3,5,3,0,1,1,1,1,5,0,8,3,3,0,5,2,11,4,17,1,1,0,2,3,6,0,2,0,0,0,7,0,1,0,0,2,1,0,3,0,0,0,8,3,1,1,3,0,14,0,13,2,5,1,2,1,1,9,0,4,0,0,0,1,0,5,0,1,0,4,1,2,1,0,0,2,0,3,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,5,4,0,0,2,0,4,1,0,0,13,5,414,,,,,,,,359,54
"239","STS","Steger-South Chicago Heights Public Library District","XBR","https://catalog.swanlibraries.net/sts","March",2012,9,"sts",1340,1323,263,13,0,2939,0.00107251696266408,"STS Steger-South Chicago Heights",7,0,7,8,0,1,0,9,1,7,4,5,0,2,1,2,0,4,0,7,1,14,3,0,0,0,17,1,4,1,11,0,5,1,11,1,3,2,2,1,,,25,5,3,1,24,8,5,9,16,4,8,2,0,0,5,1,0,1,5,4,0,7,2,5,0,2,1,6,2,4,0,3,1,6,0,27,0,3,0,8,4,5,2,4,2,0,0,2,0,3,0,0,0,4,1,8,1,0,0,7,0,0,1,1,0,23,7,16,5,14,0,2,0,1,9,1,6,2,1,0,0,1,4,0,0,0,2,1,5,0,0,0,4,2,4,0,4,2,5,2,7,0,0,4,1,0,0,1,0,0,4,1,1,0,13,8,0,0,2,0,18,6,1,2,19,6,608,,,"sts",28,0,0,28,53,33
"240","SVS","Nancy L. McConathy Public Library District","XBR","https://catalog.swanlibraries.net/svs","March",2012,,"svs",842,805,113,135,1,1896,0.000691899340323609,"SVS Nancy McConathy",2,1,2,3,0,0,2,3,3,3,6,0,0,0,3,5,2,2,2,4,3,6,0,0,0,0,6,5,4,3,4,1,1,3,1,5,3,4,3,6,,,3,6,7,2,10,22,3,2,6,2,0,2,0,0,2,1,1,4,2,5,0,2,1,3,1,1,1,2,3,2,15,2,0,5,5,8,8,0,3,0,5,1,5,0,1,0,0,0,0,1,0,1,0,3,2,7,4,0,0,0,2,0,2,0,2,5,12,7,19,4,11,0,4,0,5,2,1,4,0,2,0,1,1,0,0,0,1,2,0,2,0,0,9,1,3,5,0,0,0,0,3,2,0,0,4,1,1,0,0,0,2,6,1,0,6,10,0,0,5,3,6,2,0,0,10,14,456,,,,,,,,30,39
"241","TBS","Tinley Park Public Library -- Bookmobile","XBR","","March",2012,44,"tbs",698,678,52,9,0,1437,0.000524398392428811,"TBS Tinley Park bookmobile",1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,0,,,5,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,226,16,0,0,0,0,4,0,0,0,3,0,306,,,,,,,,99,
"242","TFS","Thomas Ford Memorial Library","XBR","https://catalog.swanlibraries.net/tfs","March",2012,169,"tfs",4876,4601,1001,98,1,10577,0.00385982031782849,"TFS Thomas Ford",27,7,32,11,0,18,3,19,3,35,8,10,2,11,5,11,6,12,0,5,1,41,12,0,0,0,40,9,10,3,24,8,4,3,34,6,15,7,7,1,,,60,16,11,2,108,27,19,7,46,2,31,12,0,0,28,8,21,3,33,8,0,15,5,9,3,14,4,38,10,8,5,22,3,48,8,68,15,5,0,34,6,41,11,12,4,0,0,10,2,11,2,0,3,17,3,25,12,5,1,17,2,12,11,5,1,66,8,103,23,42,15,14,5,2,26,6,27,7,9,0,2,1,17,6,2,1,26,2,9,1,0,1,5,1,25,6,3,0,4,3,12,1,0,9,10,2,3,3,0,0,0,0,4,3,44,11,0,0,15,5,38,3,6,2,74,25,2157,,,"tfs",12,1,0,13,492,63
"243","THS","Thornton Public Library","XBR","https://catalog.swanlibraries.net/ths","March",2012,1,"ths",393,343,69,3,0,808,0.000294860056424829,"THS Thorton",0,1,1,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,,,2,0,0,0,2,1,1,0,0,0,4,1,0,0,2,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,75,,,,,,,,54,8
"244","TPS","Tinley Park Public Library","XBR","https://catalog.swanlibraries.net/tps","March",2012,427,"tps",19865,19635,4109,338,2,43949,0.0160381245294738,"TPS Tinley Park",86,5,114,18,0,18,4,72,15,81,28,19,8,27,5,32,9,44,3,21,0,149,11,0,0,0,109,12,37,7,71,18,11,6,80,10,41,14,23,11,,,280,27,44,5,300,65,54,26,137,7,90,24,0,0,66,11,66,14,91,16,0,49,11,45,5,23,11,121,22,21,2,49,8,168,18,260,43,13,4,73,12,68,4,27,2,2,0,40,1,30,2,2,2,23,2,96,38,3,0,58,17,23,18,13,7,256,20,258,43,151,16,40,12,16,121,6,81,18,14,2,2,4,38,22,4,3,49,8,21,7,2,0,32,15,79,28,11,3,29,8,26,6,0,39,6,24,6,14,2,0,55,18,7,1,0,0,0,4,43,8,132,19,14,6,194,27,6048,,,,,,,,882,227
"245","TTS","South Suburban College -- Learning Resources Center","SSC","https://catalog.swanlibraries.net/tts","March",2012,5,"tts",279,238,67,8,0,592,0.000216036080944924,"TTS South Suburban College",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2,0,0,1,1,0,0,0,0,0,,,4,0,3,1,2,0,1,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,143,0,1,0,1,0,0,0,0,1,215,,,,,,,,5,63
"246","WCS","Westchester Public Library","XBR","https://catalog.swanlibraries.net/wcs","March",2012,278,"wcs",3893,3834,840,55,0,8622,0.00314639035457287,"WCS Westchester",27,4,31,10,0,7,0,24,5,17,9,10,3,3,0,10,3,6,4,10,2,32,6,0,0,0,34,7,11,7,34,8,8,2,24,8,14,6,6,7,,,116,11,16,0,102,18,16,13,43,3,23,8,0,0,21,3,26,2,28,7,0,14,9,16,2,6,2,24,11,9,5,10,1,49,13,70,4,6,3,32,9,36,5,8,2,1,0,16,1,6,4,1,2,8,3,30,8,0,0,29,5,12,5,8,1,71,5,77,25,46,7,16,3,8,29,2,19,14,7,0,2,0,13,7,0,0,27,2,3,0,0,0,4,3,31,4,4,1,5,6,6,3,0,11,5,4,2,9,0,0,22,7,1,0,43,12,0,1,0,0,51,8,7,8,85,14,2081,,,,,,,,555,48
"247","WMS","Westmont Public Library","XBR","https://catalog.swanlibraries.net/wms","March",2012,266,"wms",10994,10778,2064,330,1,24167,0.00881916210843916,"WMS Westmont",23,6,42,13,0,5,3,22,5,41,9,10,2,10,0,9,6,12,4,11,2,56,4,0,2,0,43,3,7,6,28,7,8,4,34,6,11,11,6,1,,,115,12,11,3,123,39,16,9,59,5,23,11,0,0,19,9,21,8,35,12,0,33,2,19,3,23,0,41,14,2,3,15,3,62,6,91,8,2,1,26,13,30,7,12,1,1,0,19,0,8,2,1,3,14,4,38,4,3,0,20,2,7,6,6,4,86,6,94,23,57,8,10,5,9,33,3,21,3,5,0,1,2,27,9,3,1,23,2,8,1,0,0,19,4,28,6,1,0,14,2,12,3,0,11,5,2,2,5,0,0,25,9,3,0,43,14,0,2,16,2,0,0,6,5,85,14,2339,,,"wms",1,0,0,1,816,135
"248","WOS","Worth Public Library District","XBR","https://catalog.swanlibraries.net/wos","March",2012,20,"wos",1370,1372,279,36,1,3058,0.0011159431343405,"WOS Worth",21,1,19,5,0,3,0,7,4,7,3,5,1,11,0,5,2,11,1,2,1,26,2,0,0,0,24,1,0,2,10,1,2,0,14,2,12,2,2,1,,,49,1,3,4,36,8,6,14,16,0,14,3,0,0,14,1,13,2,6,1,0,5,3,7,0,3,0,17,4,2,0,5,0,21,3,25,3,1,0,13,1,6,1,2,1,0,0,5,0,2,0,0,2,5,0,17,0,1,1,11,1,1,1,3,0,34,6,26,2,25,3,6,1,2,10,1,11,4,2,0,0,1,6,4,0,2,5,0,2,0,0,0,8,2,12,0,0,0,2,1,5,0,0,4,0,0,0,2,0,0,10,2,1,0,15,6,0,0,2,1,13,1,0,0,28,3,845,,,,,,,,71,44
"249","WRS","Woodridge Public Library","XBR","https://catalog.swanlibraries.net/wrs","March",2012,474,"wrs",20917,20622,3822,342,2,45705,0.0166789342560604,"WRS Woodridge",55,5,86,28,0,25,7,82,18,73,26,22,7,27,4,33,8,41,4,27,3,152,12,0,0,0,129,17,23,9,59,23,23,0,65,18,34,18,25,6,,,261,38,46,8,279,79,58,53,160,8,64,28,0,0,56,17,78,17,86,21,0,60,11,60,3,41,3,79,27,29,5,38,5,174,24,228,25,12,2,76,11,69,12,22,1,0,0,28,6,18,6,3,6,44,5,84,32,7,0,65,7,14,12,20,4,203,16,258,51,126,30,42,10,19,99,9,75,15,15,3,5,3,46,20,6,3,43,7,19,5,0,0,41,9,62,12,22,6,29,5,32,2,1,25,14,14,2,21,2,0,48,19,9,1,138,59,0,5,28,11,166,26,17,3,0,0,5886,,,"wrs",1,0,0,1,1132,188
"250","ADS","Acorn Public Library District","XBR","https://catalog.swanlibraries.net/ads","April",2012,741,"ads",4660,4720,1294,188,2,10864,0.00417301254707795,"ADS Acorn",0,0,28,3,0,5,1,22,7,17,11,8,0,9,5,10,4,11,6,6,0,26,2,0,0,0,22,5,5,2,13,3,2,3,15,4,17,14,11,3,,,63,3,10,0,107,22,10,8,29,2,24,3,0,0,20,3,22,7,21,4,0,12,0,11,1,4,1,24,8,8,1,12,1,25,2,46,9,7,4,17,0,16,3,7,4,0,0,6,0,13,1,1,1,5,4,23,14,1,0,18,2,7,6,5,1,57,9,66,7,36,15,8,5,2,20,2,30,6,5,6,3,0,9,5,2,1,8,3,6,1,0,0,3,0,20,7,1,2,8,3,13,0,0,10,2,6,1,5,2,0,11,8,5,2,36,4,0,0,9,1,37,5,5,0,43,5,1555,,,"ads",0,0,2,2,1067,83
